"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R2,R1";"0603-RES";2;"10K";;;
2;"C4";"EIA3216";1;"10uF";;;
3;"FRAME1";"CREATIVE_COMMONS";1;"";;;
4;"D1";"SOD-323";1;"BAS16";;;
5;"R3,R4";"0603-RES";2;"330";;;
6;"D5";"LED-1206";1;"Grn";;;
7;"U2";"SOT23-6";1;"XN04312";;;
8;"JP2";"1X04";1;"";;;
9;"E$1,E$2";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
10;"D4";"LED-1206";1;"Red";;;
11;"JP1";"DB9";1;"DB9";;;
12;"LOGO1";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
13;"LOGO2";"OSHW-LOGO-M";1;"OSHW-LOGOM";;;
