"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"FID4,FID3";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
2;"R1";"0603-NO";1;"10K";;;
3;"U$28";"ADAFRUIT_3.5MM";1;"";;;
4;"@HOLE1,@HOLE0";"";2;"";;;
5;"U$19,U$20";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
6;"CONN3,CONN4";"JST_SH4";2;"STEMMA_I2C_QT";;;
7;"R5";"RESPACK_4X0603";1;"10K";;;
8;"U2";"SHT3X";1;"";;;
9;"C5";"0805-NO";1;"10uF";;;
10;"C6";"0603-NO";1;"0.1uF";;;
11;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
12;"JP1";"1X07_ROUND_70";1;"";;;
13;"U$30,U$31";"STEMMAQT";2;"";;;
14;"U$29";"PCBFEAT-REV-040";1;"";;;
15;"SJ1";"SOLDERJUMPER_ARROW_NOPASTE";1;"";;;
