"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"FB1,FB2";"0805-NO";2;"Ferrite";;;
2;"C1";"0805-NO";1;"0.1uF";;;
3;"X1";"TERMBLOCK_1X2-3.5MM";1;"";;;
4;"R1";"0805-NO";1;"1M";;;
5;"C5,C4";"0805-NO";2;"220pF";;;
6;"U$10,U$9";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
7;"U$11";"SYMBOL_MINUS";1;"";;;
8;"U1";"QFN16_3MM";1;"MAX98357A";;;
9;"JP1";"1X07_ROUND_76";1;"";;;
10;"C2";"0805-NO";1;"10uF";;;
11;"FID1,FID2";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
12;"U$6";"SYMBOL_PLUS";1;"";;;
13;"U$14";"ADAFRUIT_2.5MM";1;"";;;
14;"U$15";"PCBFEAT-REV-040";1;"";;;
