"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"H3,H4,H2,H1";"STAND-OFF-TIGHT";4;"STAND-OFFTIGHT";;;
2;"C19,C3,C6";"0402-TIGHT";3;"4.7uF";;;
3;"U$70";"330";1;"";;;
4;"U$83";"GND0";1;"";;;
5;"U$71";"270";1;"";;;
6;"U$59";"ORDERING_INSTRUCTIONS";1;"";;;
7;"U$24";"ESP32_THING_PLUS0";1;"";;;
8;"U$79";"RESET0";1;"";;;
9;"J5";"USB-MICROB-PTH-MILL";1;"";;;
10;"U$25";"SDA0";1;"";;;
11;"D2";"SOD-323";1;"1A/23V/620mV";;;
12;"R3";"0603";1;"1K";;;
13;"LOGO4";"FOUR_LAYER_WARNING";1;"FOUR_LAYER_WARNING";;;
14;"R2,R17,R18,R1,R7";"0603";5;"10k";;;
15;"D3";"LED-0603";1;"BLUE";;;
16;"U$77";"VBAT0";1;"";;;
17;"U$88";"A40";1;"";;;
18;"U$94";"170";1;"";;;
19;"Q2";"SC70-6";1;"MBT3904DW1T1";;;
20;"JP2";"JST-2-SMD";1;"LiPo";;;
21;"U1";"SOT23-5";1;"MCP73831";;;
22;"FD3,FD1,FD2,FD4";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
23;"LOGO5,LOGO3";"SFE_LOGO_NAME_FLAME_.1";2;"SFE_LOGO_NAME_FLAME.1_INCH";;;
24;"U$2";"SDI0";1;"";;;
25;"U$90";"SCK0";1;"";;;
26;"U$72";"120";1;"";;;
27;"C10,C7";"0402-TIGHT";2;"1.0uF";;;
28;"J4";"1X16_SM_SQ_NOSILK";1;"";;;
29;"S2";"TACTILE_SWITCH_SMD_4.6X2.8MM";1;"0";;;
30;"R8";"0402-TIGHT";1;"100k";;;
31;"U$96";"00";1;"";;;
32;"U4";"QFN24";1;"CP210X";;;
33;"U$68";"320";1;"";;;
34;"LOGO2";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
35;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LEDGER";;;
36;"U5";"ESP-WROOM-32EU-NARROW";1;"ESP-WROOM-32EU";;;
37;"U$26";"SCL0";1;"";;;
38;"U$76";"EN0";1;"";;;
39;"U$74,U$73";"130";2;"";;;
40;"U$6";"SDO0";1;"";;;
41;"U$78";"CHG0";1;"";;;
42;"J2";"1X12_SM_SQ_NOSILK";1;"";;;
43;"R5";"0402-TIGHT";1;"22k";;;
44;"U$95";"210";1;"";;;
45;"U$7";"#RST#0";1;"";;;
46;"U$81";"3V30";1;"";;;
47;"U$87";"A30";1;"";;;
48;"U$75";"VUSB0";1;"";;;
49;"U3";"SOT23-5";1;"AP2112K-3.3V";;;
50;"R9";"0402-TIGHT";1;"33k";;;
51;"U$86";"A20";1;"";;;
52;"S1";"TACTILE_SWITCH_SMD_4.6X2.8MM";1;"RESET";;;
53;"R4";"0603";1;"1k";;;
54;"LOGO6";"QWIIC_5MM";1;"QWIIC_LOGO_5MM";;;
55;"U$85";"A10";1;"";;;
56;"R6";"0603";1;"2.0k";;;
57;"J3";"1X04_1MM_RA";1;"";;;
58;"U$82";"NC0";1;"";;;
59;"TP1";"TP_15TH";1;"";;;
60;"C1";"0603";1;"10uF";;;
61;"U$58";"140";1;"";;;
62;"U$93";"160";1;"";;;
63;"Q1";"SOT23-3@1";1;"2.5A/30V";;;
64;"U$89";"A50";1;"";;;
65;"D1";"LED-0603";1;"Yellow";;;
66;"C2";"0402-TIGHT";1;"0.1uF";;;
67;"U$84";"A00";1;"";;;
68;"U$69";"150";1;"";;;
69;"U$39";"#12#0";1;"";;;
70;"U$46";"##RESET##0";1;"";;;
71;"U$1";"ESP32_THING_PLUS_0";1;"";;;
72;"U$42";"#VBAT#0";1;"";;;
73;"U$8";"#19#CIPO#0";1;"";;;
74;"U$41";"#VUSB#0";1;"";;;
75;"U$32";"#GND#0";1;"";;;
76;"U$10";"#18#COPI#0";1;"";;;
77;"U$44";"#NC#0";1;"";;;
78;"U$38";"#27#0";1;"";;;
79;"U$11";"#5#SCK#0";1;"";;;
80;"U$22";"#A2#0";1;"";;;
81;"U$3";"#21#0";1;"";;;
82;"U$36";"#15#0";1;"";;;
83;"U$21";"#A3#0";1;"";;;
84;"U$33";"#22#SCL#0";1;"";;;
85;"U$4";"#17#TX1#0";1;"";;;
86;"U$34";"#14#0";1;"";;;
87;"U$19";"#A4#0";1;"";;;
88;"U$43";"#EN#0";1;"";;;
89;"U$31";"#23#SDA#0";1;"";;;
90;"U$28";"#A0#0";1;"";;;
91;"U$35";"#32#0";1;"";;;
92;"U$45";"#3V3#0";1;"";;;
93;"U$12";"#A5#0";1;"";;;
94;"U$5";"#16#RX1#0";1;"";;;
95;"U$40";"#13#0";1;"";;;
96;"U$27";"#A1#0";1;"";;;
97;"U$37";"#33#0";1;"";;;
