"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$3,U$5,U$8,U$4";"STAND-OFF";4;"STAND-OFF";;;
2;"JP5";"1X06";1;"";;;
3;"U2";"SOT23-5";1;"3.3V";;;
4;"C11,C1,C7,C12,C9,C10,C8,C2";"0603-CAP";8;"0.1uF";;;
5;"LED2";"LED-0603";1;"RED";;;
6;"U$7";"SFE-LOGO-FLAME";1;"LOGO-SFESK";;;
7;"R17,R16";"0603-RES@1";2;"1M";;;
8;"LED3";"LED-0603";1;"";;;
9;"U1";"SOT23-5";1;"MCP73831";;;
10;"U$10";"REVISION";1;"REVISION";;;
11;"C6";"EIA3216";1;"10uF";;;
12;"R2";"0603-RES";1;"2.0k";;;
13;"R1,R7,R6";"0603-RES@1";3;"10K";;;
14;"FRAME2,FRAME4";"CREATIVE_COMMONS";2;"FRAME-LETTER";;;
15;"R13,R8";"0603-RES@1";2;"10k";;;
16;"X1";"USB-B-MICRO-SMD_V03";1;"USB_MICROB_PLUGCONN-11752";;;
17;"R12";"0603-RES@1";1;"1k";;;
18;"LOGO2";"SFE_LOGO_NAME_.1";1;"SFE_LOGO_NAME.1_INCH";;;
19;"JP6";"1X10";1;"M100.1";;;
20;"R18,R20,R19";"0603-RES";3;"100k";;;
21;"R15,R3,R5,R4";"0603-RES";4;"330";;;
22;"LED4";"LED-0603";1;"GREEN";;;
23;"S3";"TACTILE_SWITCH_SMD";1;"Reset";;;
24;"C3,C4";"0603-CAP";2;"18pF";;;
25;"Q2";"CRYSTAL-32KHZ-SMD";1;"32kHz";;;
26;"C15,C14,C16,C13";"0603-CAP";4;"22pF";;;
27;"J1";"MICRO-SD-SOCKET-PP";1;"USD_CONNECTOR";;;
28;"R11";"0603";1;"1.5k";;;
29;"JP2";"JST-2-SMD";1;"LiPo";;;
30;"Q4";"SOT23-3";1;"TRANSISTOR_PNPSMD";;;
31;"U$1,U$2";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
32;"U4";"SQFP-S-10X10-64";1;"LPC213X";;;
33;"JP1";"1X06";1;"Prog";;;
34;"R10,R9";"0603-RES";2;"33";;;
35;"Q1";"CRYSTAL-SMD-5X3";1;"12MHz";;;
36;"R14";"0603-RES@1";1;"100k";;;
37;"LED1";"LED-0603";1;"LED RED";;;
38;"C17,C5";"0603-CAP";2;"4.7uF";;;
39;"JP4";"1X04";1;"";;;
40;"S2";"TACTILE_SWITCH_SMD";1;"Stop";;;
41;"S1";"AYZ0202";1;"";;;
42;"LOGO3";"SFE_LOGO_FLAME_.4";1;"SFE_LOGO_FLAME.4_INCH";;;
43;"LOGO1";"OSHW-LOGO-L";1;"OSHW-LOGOL";;;
44;"U$6";"LOGOMATIC_LOGO";1;"LOGOMATIC_LOGO";;;
