"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U1";"VENUS638FLPX";1;"VENUS638FLPX-L";;;
2;"LOGO1,LOGO2";"SFE-LOGO-FLAME";2;"LOGO-SFESK";;;
3;"R3,R4";"0402-RES";2;"330";;;
4;"R1";"0402-RES";1;"33k";;;
5;"C3";"0402-CAP";1;"1uF";;;
6;"LED1";"LED-0603";1;"Red";;;
7;"L1";"C0402";1;"33nH";;;
8;"C1,C5";"0402-CAP";2;"0.1uF";;;
9;"SJ2";"SJ_3_PASTE2&3";1;"PSE";;;
10;"R6";"0402-RES";1;"10K";;;
11;"JP6,JP7";"MICRO-FIDUCIAL";2;"FIDUCIALUFIDUCIAL";;;
12;"D1";"SOD-323";1;"BAS16";;;
13;"C2";"EIA3216";1;"10uF";;;
14;"U$5";"CREATIVE_COMMONS";1;"CREATIVE_COMMONS";;;
15;"C4";"0402-CAP";1;"22pF";;;
16;"JP5";"SMA-EDGE";1;"SMA_EDGE";;;
17;"R2";"0402-RES";1;"10k";;;
18;"SJ1";"SJ_3_PASTE2&3";1;"BTS";;;
19;"SJ3";"SJ_2S";1;"BAT";;;
20;"R7";"GND-JUMP";1;"0";;;
21;"LOGO3";"SFE-NEW-WEB";1;"LOGO-SFENW2";;;
22;"U$4";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
23;"JP2";"1X04";1;"MISC";;;
24;"JP3";"1X04";1;"SPI";;;
25;"C7";"EN_J2";1;"DNP";;;
26;"JP4";"1X04";1;"AUX";;;
27;"JP1";"1X04";1;"MAIN";;;
