"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"FID1,FID2";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
2;"JP1";"1X04_ROUND";1;"";;;
3;"U$2,U$6,U$7,U$3";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
4;"R5";"RESPACK_4X0603";1;"10K";;;
5;"R1";"0603-NO";1;"10K";;;
6;"JP2";"1X06_ROUND";1;"";;;
7;"CONN2,CONN1";"JST_SH4";2;"STEMMA_I2C_QT";;;
8;"C2,C1";"0603-NO";2;"0.1uF";;;
9;"U$8";"ADAFRUIT_3.5MM";1;"";;;
10;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
11;"U$1";"MSOP10";1;"DS3502";;;
12;"U$10,U$11";"STEMMAQT";2;"";;;
13;"SJ2,SJ1";"SOLDERJUMPER_ARROW_NOPASTE";2;"";;;
14;"U$5";"KATTNI_STOP";1;"";;;
15;"SJ3";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
16;"U$9";"PCBFEAT-REV-040";1;"";;;
