"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"L1";"INDUCTOR_8X8MM";1;"6.8uH";;;
2;"R9";"0805-NO";1;"43K 1%";;;
3;"U$12,U$26";"SYMBOL_MINUS";2;"";;;
4;"C6,C3";"C1210";2;"100uF";;;
5;"R4,R13";"0805-NO";2;"200K";;;
6;"T1";"SC59-BEC";1;"MMUN2133LT1G";;;
7;"R1,R3";"_0805MP";2;"1.87M";;;
8;"R5,R20";"0805-NO";2;"1K";;;
9;"C1";"0805-NO";1;"10uF";;;
10;"R12,R10";"0805-NO";2;"49.9K 1%";;;
11;"U$33,U$28";"ADAFRUIT_5MM";2;"";;;
12;"U1";"PVQFN-16";1;"TPS61030RSAR";;;
13;"LED1";"CHIPLED_0805_NOOUTLINE";1;"RED";;;
14;"U$10,U$11";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
15;"JP1";"1X06-CLEANBIG";1;"";;;
16;"X1";"TERMBLOCK_1X2-3.5MM";1;"";;;
17;"R2";"_0805MP";1;"340K";;;
18;"CN1";"USB_HOST-PTH";1;"USBA_FEMALE";;;
19;"R11";"0805-NO";1;"75K 1%";;;
20;"C2";"0805-NO";1;"2.2uF";;;
21;"U$13,U$25";"SYMBOL_PLUS";2;"";;;
22;"FID2,FID3,FID1";"FIDUCIAL_1MM";3;"FIDUCIAL""";;;
23;"LED2";"CHIPLED_0805_NOOUTLINE";1;"GREEN";;;
24;"X2";"TERMBLOCK_1X2-3.5MM";1;"3.5mm";;;
25;"C4";"0805-NO";1;"0.1uF";;;
26;"B1";"JSTPH2";1;"1.8-5V";;;
