"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"JP4,JP3";"STAND-OFF";2;"STAND-OFF";;;
2;"C3,C2,C4";"0603";3;"1.0uF";;;
3;"D2";"SOD-323";1;"0.5A/40V/420mV";;;
4;"J2,J4";"1X04_1MM_RA";2;"SMD";;;
5;"R8,R7";"0603";2;"4.7k";;;
6;"FB1";"0603";1;"600Ohm/100MHz";;;
7;"D1";"LED-0603";1;"BLUE";;;
8;"B1";"6.8MM_COIN_CELL";1;"COIN CELL";;;
9;"J5";"1X01_NO_SILK";1;"";;;
10;"L1";"0603";1;"33nH/±5%/500mA";;;
11;"JP1";"SMT-JUMPER_3_2-NC_PASTE_SILK";1;"";;;
12;"J7";"1X05_NO_SILK";1;"";;;
13;"R5";"0603";1;"1k";;;
14;"R2,R1";"0603";2;"10k";;;
15;"R3,R6,R11";"0603";3;"470";;;
16;"JP6,JP2";"MICRO-FIDUCIAL";2;"FIDUCIALUFIDUCIAL";;;
17;"J3";"1X04_NO_SILK";1;"PTH";;;
18;"JP5";"SMT-JUMPER_2_NC_TRACE_NO-SILK";1;"";;;
19;"J1";"U.FL";1;"U.FL";;;
20;"U1";"TITAN_X1_GPS";1;"TITAN X1 GPS";;;
21;"C1";"0603";1;"0.1uF";;;
22;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
23;"U$1";"SPARKX-LARGE";1;"SPARKX-LOGO5";;;
24;"LOGO1";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
