"Part";"Value";"Device";"Package";"Description";"";
"GND";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"JP1";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP2";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP3";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP4";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP5";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP6";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP7";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP8";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP9";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP10";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP11";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP12";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP13";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP14";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP15";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP16";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP17";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP18";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP19";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP20";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP21";"";"M01SMDNS";"1X01NS";"Header 1";"";
"JP22";"";"M01SMDNS";"1X01NS";"Header 1";"";
"U$2";"LOGO-LPL";"LOGO-LPL";"LOGO-L";"";"";
"U$4";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$30";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$31";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$32";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$33";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$34";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$35";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$36";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$37";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$38";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$39";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$40";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$41";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$42";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$43";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$44";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$45";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$46";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$47";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$48";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$51";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
