"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U5,U2";"SOT23-5";2;"AP2112-3.3";;;
2;"R17";"0603-NO";1;"1Meg";;;
3;"U$54,U$9";"ADAFRUIT_3.5MM";2;"";;;
4;"R1,R2,R5,R4,R8,R10";"0603-NO";6;"5.1K";;;
5;"@HOLE0,@HOLE1";"";2;"";;;
6;"C3,C8,C6";"0805-NO";3;"10µF";;;
7;"R11";"0603-NO";1;"22";;;
8;"D4";"SOD-123";1;"MBR540";;;
9;"C12,C1,C7,C2,C9";"0805-NO";5;"10uF";;;
10;"R3";"RESPACK_4X0603";1;"10K";;;
11;"U$7";"PCBFEAT-REV-040";1;"";;;
12;"U1";"QFN60_ESP32-S2-MINI-1_EXP";1;"ESP32-S2-MODULE_MINI";;;
13;"IC2";"BME680";1;"BME680";;;
14;"IC1";"WLCSP9";1;"LC709203F/MH";;;
15;"R7,R12";"0603-NO";2;"100K";;;
16;"C5,C10,C11,C4";"0603-NO";4;"1uF";;;
17;"U$55,U$56,U$34,U$35";"FIDUCIAL_1MM";4;"FIDUCIAL_1MM";;;
18;"TP1";"TESTPOINT_ROUND_1.5MM_NO";1;"";;;
19;"U3";"SOT23-5";1;"MCP73831T-2ACI/OT";;;
20;"U4";"BME280";1;"BME280";;;
21;"Q3";"SOT23-R";1;"DMG3415U";;;
22;"Q1";"SOT23-R";1;"BSS138";;;
23;"U$32,U$31";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
24;"JP1";"1X16_ROUND_MIN";1;"";;;
25;"LED1";"SK6805_1515";1;"WS2812B_SK6805_1515";;;
26;"SW1,SW2";"BTN_KMR2_4.6X2.8";2;"KMR2";;;
27;"CHG0";"CHIPLED_0603_NOOUTLINE";1;"ORANGE";;;
28;"D3";"CHIPLED_0603_NOOUTLINE";1;"RED";;;
29;"DISP1";"TFT_1.14IN_240X135_WRAPUNDER";1;"DISP_LCD_GENERIC_SPI_1.14IN_240X135_WRAPUNDER";;;
30;"JP3";"1X12_ROUND_MIN";1;"";;;
31;"X1";"JSTPH2_BATT";1;"JSTPH";;;
32;"CONN1";"JST_SH4_RA";1;"STEMMA_I2C_QTRA";;;
33;"X3";"USB_C_CUSB31-CFM2AX-01-X";1;"USB C";;;
