"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R2,R6,R7,R1";"0603";4;"10k";;;
2;"J2,J4";"1X04_1MM_RA";2;"";;;
3;"Q1,Q2";"SOT23-3";2;"";;;
4;"JP6,JP2,JP1,JP5";"MICRO-FIDUCIAL";4;"FIDUCIALUFIDUCIAL";;;
5;"U$26,U$6";"SCL9";2;"";;;
6;"U2";"SOT23-5";1;"AP2112k";;;
7;"U1";"SGP30";1;"SGP30";;;
8;"J3";"1X04_NO_SILK";1;"PTH";;;
9;"JP4,JP3";"STAND-OFF";2;"STAND-OFF";;;
10;"U$27,U$5";"SDA8";2;"";;;
11;"U$7,U$8";"SGP30_BREAKOUT1";2;"";;;
12;"U$10";"(PWR)";1;"";;;
13;"D1";"LED-0603";1;"RED";;;
14;"U$22,U$3";"GND1";2;"";;;
15;"C2,C1";"0603";2;"1.0uF";;;
16;"U$1,U$2";"SPARKX-MEDIUM";2;"SPARKX-LOGO4";;;
17;"U$21,U$4";"3#3V2";2;"";;;
18;"R3";"0603";1;"1k";;;
19;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
20;"C4";"0603";1;"0.1uF";;;
21;"LOGO1";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
22;"U$9";"QWIIC_7MM";1;"QWIIC_LOGO_7MM";;;
