"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C6,C8";"0805-NO";2;"10µF";;;
2;"D2,D1,D3";"SOD-323F";3;"NSR0320";;;
3;"IC1";"SC70-5";1;"74HCT1G125DBV";;;
4;"JP2,JP4";"1X14_ROUND70";2;"";;;
5;"L0";"CHIPLED_0603_NOOUTLINE";1;"RED";;;
6;"R1,R5";"_0402NO";2;"10K";;;
7;"C10,C3,C13,C16,C4,C12";"_0402NO";6;"0.1uF";;;
8;"R3,R4";"_0402NO";2;"22";;;
9;"C11,C2";"_0603MP";2;"1uF";;;
10;"R6,R7,R11";"_0402NO";3;"1K";;;
11;"U$4";"ITSY2040_TOP";1;"";;;
12;"SW2,SW3";"BTN_KMR2_4.6X2.8";2;"KMR2";;;
13;"IC3";"QFN56_7MM_REDUCEDEPAD";1;"RP2040_QFN56";;;
14;"U2";"SOT23-5";1;"AP2112K-3.3";;;
15;"JP1";"1X05_ROUND_70";1;"";;;
16;"Y1";"CRYSTAL_2.5X2";1;"12MHZ";;;
17;"C20,C19";"_0402NO";2;"22pF";;;
18;"U$34,U$35";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
19;"R2";"_0402NO";1;"10k";;;
20;"U1";"USON8_4X4";1;"GD25x16";;;
21;"LED1";"SK6805_1515";1;"WS2812B_SK6805_1515";;;
22;"X3";"4UCONN_20329_NARROW";1;"microUSB";;;
23;"TP1";"TESTPOINT_ROUND_1.5MM_NO";1;"";;;
24;"U$5";"ITSY2040_BOT";1;"";;;
