"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$3,U$7";"#GND#2";2;"";;;
2;"U$17,U$6";"#3V3#3";2;"";;;
3;"U$11";"UPDATE_TOOL0";1;"";;;
4;"R1";"0603";1;"1k";;;
5;"J5";"M.2-CARD-E-22";1;"MICROMOD-2222";;;
6;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
7;"U2";"SO016";1;"CH340C";;;
8;"U$10";"ASSET_TRACKER0";1;"";;;
9;"J2,J1";"1X01_NO_SILK";2;"";;;
10;"C3";"0603";1;"0.1uF";;;
11;"D1";"LED-0603";1;"BLUE";;;
12;"U$9";"MICROMOD_MI_LOGO_.35";1;"";;;
13;"LOGO2";"ORDERING_INSTRUCTIONS";1;"SPECIAL_INSTRUCTIONS-ORDERING";;;
14;"JP4,JP3,JP6,JP5";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
15;"U$8";"#PWR#0";1;"";;;
16;"LOGO1";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
17;"RTS0,RI0,TXO0,DSR0,DCD0,RXI0,CTS0,DTR0";"COMBO-JUMPER_2_NC_TRACE";8;"JUMPER-COMBO_2_NC_TRACE";;;
18;"U$4";"#DTR#0";1;"";;;
19;"U$2";"#RX#0";1;"";;;
20;"U$14";"#CTS#0";1;"";;;
21;"U$20";"#RTS#0";1;"";;;
22;"U$12";"MICROMOD_LOGO_.35";1;"";;;
23;"U$18";"#DSR#0";1;"";;;
24;"U$1";"#TX#0";1;"";;;
25;"U$23";"#DCD#0";1;"";;;
26;"LOGO3";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
27;"U$5";"#RI#0";1;"";;;
