"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"X1";"MICROSD";1;"";;;
2;"U$9,U$23,U$11";"FIDUCIAL_1MM";3;"FIDUCIAL""";;;
3;"IC4";"SOT23";1;"APX803-SAG";;;
4;"C1,C4";"0805-NO";2;"0.1uF";;;
5;"U$19";"ADAFRUIT_TEXT_30MM";1;"";;;
6;"U$26";"PCBFEAT-REV-040";1;"";;;
7;"JP1,JP2";"1X20_ROUND";2;"";;;
8;"IC1";"SOT23-5L";1;"MIC5225-3.3";;;
9;"R7,R5";"0805-NO";2;"1K";;;
10;"SJ1,SJ2,SJ3,SJ4";"SOLDERJUMPER_ARROW_NOPASTE";4;"";;;
11;"R10,R11,R12,R9,R8";"0805-NO";5;"10K";;;
12;"U$7,U$17,U$15,U$16";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
13;"C5,C6,C3,C2";"0805-NO";4;"10uF";;;
14;"Q1";"SOT23-BEC";1;"MMBT2222";;;
15;"R2,R4,R3,R1";"0805-NO";4;"10";;;
16;"IC3,IC2";"SO20W";2;"74LVC245";;;
17;"R6";"R0805";1;"10K";;;
18;"U$10";"TFT_2.4IN_240X320_50PIN";1;"DISP_LCD_240X320_50PIN-2.4IN";;;
