"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R3,R1,R2,R4";"0603";4;"10k";;;
2;"U$2,U$10,U$14,U$6";"3V33";4;"";;;
3;"FID1,FID3,FID2,FID4";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
4;"Q3";"SOT23-3";1;"2.5A/30V/105mΩ";;;
5;"U$3,U$11,U$15,U$7";"SDA2";4;"";;;
6;"R9,R8";"0603";2;"2.2k";;;
7;"C4";"0603";1;"4.7uF";;;
8;"C3,C1";"0603";2;"0.1uF";;;
9;"U$19";"PWR0";1;"";;;
10;"J4,J3,J7,J2,J8,J6,J1,J5";"GATOR_MINI";8;"GATORGATOR_MINI";;;
11;"D4";"LED-0603";1;"RED";;;
12;"STANDOFF3,STANDOFF2";"STAND-OFF-TIGHT";2;"STAND-OFFTIGHT";;;
13;"D1,D3,D2";"SOD-323";3;"3.6V";;;
14;"U$4,U$12,U$8,U$16";"SCL1";4;"";;;
15;"U$18";"ORDERING_INSTRUCTIONS";1;"";;;
16;"U$9,U$1,U$5,U$13";"GND0";4;"";;;
17;"Q1,Q2";"SOT23-3";2;"220mA/50V/3.5Ω";;;
18;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
19;"U1";"SC70";1;"1.8V/100mA";;;
20;"R5";"0603";1;"4.7k";;;
21;"U2";"OLGA-14";1;"30102";;;
22;"U$17";"SFE_LOGO_FLAME_.2";1;"";;;
23;"C5";"0603";1;"10uF";;;
24;"LOGO1";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
25;"TP1";"PAD.03X.04";1;"1.8V Test";;;
26;"U$21";"GATORBIT_FINAL_FOR_SILK#01#PNG";1;"";;;
27;"LOGO2";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
28;"U$22";"GATOR#PARTICLE0";1;"";;;
