CSV Line for;PROJ-ADAF-4683-STAN-01;Adafruit MPM3610 PCB
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"PROJ";"ADAF";"4683";"STAN";"01";"PROJ-ADAF-4683-STAN-01";"PRPR4683";"Adafruit MPM3610 PCB";;;;"https://github.com/adafruit/Adafruit-MPM3610-PCB";"Adafruit-MPM3610-PCB";"/Adafruit MPM3610.brd";"/Adafruit MPM3610.sch";;;;;;;;;;;;;;"{'C1': 'CAPC-0805-X-UF22-V63D', 'C2': 'CAPC-0805-X-UF22-V63D', 'IC1': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'JP1': 'HEAD-I01-X-PI04-01', 'R1': 'RESE-0603-X-O753-01', 'R2': 'RESE-0603-X-O753-01', 'R3': 'RESE-0603-X-O243-01'}";;"{'kicadBom': [], 'eagleBom': [{'Part': 'C1', 'Value': '22uF', 'Device': 'CAP_CERAMIC0805-NOOUTLINE', 'Package': '0805-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'C2', 'Value': '22uF', 'Device': 'CAP_CERAMIC0805-NOOUTLINE', 'Package': '0805-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'FID1', 'Value': 'FIDUCIAL_1MM', 'Device': 'FIDUCIAL_1MM', 'Package': 'FIDUCIAL_1MM', 'Description': 'Fiducial Alignment Points', 'BOM': 'EXCLUDE'}, {'Part': 'IC1', 'Value': 'MPM3610', 'Device': 'MPM3610', 'Package': 'MPM3610', 'Description': '', 'BOM': ''}, {'Part': 'JP1', 'Value': '', 'Device': 'HEADER-1X4ROUND', 'Package': '1X04_ROUND', 'Description': 'PIN HEADER', 'BOM': ''}, {'Part': 'R1', 'Value': '75K', 'Device': 'RESISTOR_0603_NOOUT', 'Package': '0603-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R2', 'Value': '75K', 'Device': 'RESISTOR_0603_NOOUT', 'Package': '0603-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R3', 'Value': '24K', 'Device': 'RESISTOR_0603_NOOUT', 'Package': '0603-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'U$9', 'Value': 'MOUNTINGHOLE2.5', 'Device': 'MOUNTINGHOLE2.5', 'Package': 'MOUNTINGHOLE_2.5_PLATED', 'Description': 'Mounting Hole', 'BOM': 'EXCLUDE'}]}";
