Partlist

Exported from boardEagle.brd at 07/08/2022 20:20

EAGLE Version 9.6.2 Copyright (c) 1988-2020 Autodesk, Inc.

Assembly variant: 

Part     Value            Package                Library      Position (inch)       Orientation

3.3VTAP  SEWTAP-ALLIGATOR SEWALLI                microbuilder (-0.8925 0)           R90
3V3TAP2  SEWTAP-ALLIGATOR SEWALLI                microbuilder (0.445 0.775)         R330
BATT     3-6VDC           JSTPH2                 microbuilder (0 -0.85)             R180
C1       0.1uF            0603-NO                microbuilder (0.215 -0.31)         R90
C2       1uF              0603-NO                microbuilder (-0.4 0.45)           R0
C3       1uF              0603-NO                microbuilder (-0.03 -0.155)        R0
C4       10uF             0805-NO                microbuilder (0.285 -0.825)        R90
C5       1uF              0603-NO                microbuilder (-0.28 -0.8)          R270
C6       1uF              0603-NO                microbuilder (0.55 -0.11)          R0
C7       1uF              0603-NO                microbuilder (0.225 0.34)          R0
C8       10uF             0805-NO                microbuilder (0.135 -0.615)        R180
C9       1uF              0603-NO                microbuilder (0.415 -0.32)         R270
CN1      MicroB USB       4UCONN_20329_V2        microbuilder (0 0.82)              R180
D1       SCHOTTKY (1A)    SOD-123                microbuilder (0.215 -0.83)         R90
D2       SCHOTTKY (1A)    SOD-123                microbuilder (-0.215 -0.835)       R270
D4       1N4148           SOD-323                microbuilder (-0.185 -0.235)       R90
D6       SEWTAP-ALLIGATOR SEWALLI                microbuilder (0.84 -0.305)         R250
GND3TAP  SEWTAP-ALLIGATOR SEWALLI                microbuilder (-0.4475 0.7725)      R30
GNDTAP   SEWTAP-ALLIGATOR SEWALLI                microbuilder (0.8925 0)            R270
GNDTAP2  SEWTAP-ALLIGATOR SEWALLI                microbuilder (-0.445 -0.775)       R150
IC1      ATMEGA32U4-MU    TQFN44_7MM             microbuilder (0 0.46)              R180
IC2      LMV358MM         MSOP08                 linear       (0.375 -0.195)        R270
IC4      LIS3DH           LGA16_3X3MM            microbuilder (0 0)                 R270
IO9      SEWTAP-ALLIGATOR SEWALLI                microbuilder (0.84 0.305)          R290
IO10     SEWTAP-ALLIGATOR SEWALLI                microbuilder (0.685 0.575)         R310
IO12     SEWTAP-ALLIGATOR SEWALLI                microbuilder (0.685 -0.575)        R230
L        RED              CHIPLED_0805_NOOUTLINE microbuilder (0.245 0.87)          R0
LED1     WS2812B3535      LED3535                microbuilder (0.595 -0.32)         R60
LED2     WS2812B3535      LED3535                microbuilder (0.34 -0.585)         R30
LED3     WS2812B3535      LED3535                microbuilder (0.675 -0.01)         R90
LED4     WS2812B3535      LED3535                microbuilder (0.59 0.325)          R120
LED5     WS2812B3535      LED3535                microbuilder (0.335 0.585)         R150
LED6     WS2812B3535      LED3535                microbuilder (-0.345 0.59)         R210
LED7     WS2812B3535      LED3535                microbuilder (-0.585 0.335)        R240
LED8     WS2812B3535      LED3535                microbuilder (-0.675 0)            R270
LED9     WS2812B3535      LED3535                microbuilder (-0.585 -0.35)        R300
