Partlist

Exported from boardEagle.brd at 20/08/2022 20:03

EAGLE Version 9.6.2 Copyright (c) 1988-2020 Autodesk, Inc.

Assembly variant: 

Part         Value                              Package                       Library                      Position (inch)       Orientation

C1           0.1uF                              0402-TIGHT                    SparkFun-Capacitors          (0.45 1.8)            R270
C2           0.1uF                              0402-TIGHT                    SparkFun-Capacitors          (0.525 1.8)           R270
C3           2.2uF                              0402-TIGHT                    SparkFun-Capacitors          (0.225 1.27)          R180
C4           2.2uF                              0402-TIGHT                    SparkFun-Capacitors          (0.45 1.545)          R90
C5           0.1uF                              0402-TIGHT                    SparkFun-Capacitors          (0.755 0.5075)        R0
C6           2.2uF                              0402-TIGHT                    SparkFun-Capacitors          (0.175 1.585)         R0
C7           2.2uF                              0402-TIGHT                    SparkFun-Capacitors          (0.175 1.81)          R0
C8           0.1uF                              0402-TIGHT                    SparkFun-Capacitors          (0.725 0.925)         R270
C9           0.1uF                              0402-TIGHT                    SparkFun-Capacitors          (0.5 1.05)            R90
C10          2.2uF                              0402-TIGHT                    SparkFun-Capacitors          (0.735 1.625)         R180
C11          0.1uF                              0402-TIGHT                    SparkFun-Capacitors          (0.3 1.05)            R90
C12          12pF                               0402-TIGHT                    SparkFun-Capacitors          (0.55 1.5)            SR45
C13          0.1uF                              0402-TIGHT                    SparkFun-Capacitors          (0.245 1.95)          R90
C14          0.1uF                              0402-TIGHT                    SparkFun-Capacitors          (0.625 1.2)           R0
C15          2.2uF                              0402-TIGHT                    SparkFun-Capacitors          (0.235 1.34)          R180
C16          0.1uF                              0402-TIGHT                    SparkFun-Capacitors          (0.205 1.21)          R90
C17          12pF                               0402-TIGHT                    SparkFun-Capacitors          (0.635 1.415)         SR45
C18          2.2uF                              0402-TIGHT                    SparkFun-Capacitors          (0.725 1.8)           R90
C19          0.1uF                              0402-TIGHT                    SparkFun-Capacitors          (0.535 1.56)          R0
C20          10uF                               0402-TIGHT                    SparkFun-Capacitors          (0.495 0.9575)        R0
C21          10uF                               0402-TIGHT                    SparkFun-Capacitors          (0.625 1.16)          R0
C22          10uF                               0402-TIGHT                    SparkFun-Capacitors          (0.295 1.95)          R90
C23          10uF                               0402-TIGHT                    SparkFun-Capacitors          (0.755 0.4675)        R0
C24          10uF                               0402-TIGHT                    SparkFun-Capacitors          (0.3 1.625)           R0
D1           RED                                LED-0603                      SparkFun-LED                 (0.25 2.2)            R90
D2           Yellow                             LED-0603                      SparkFun-LED                 (0.65 2.2)            R90
