"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"FD3,FD1,FD2,FD4";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
2;"C2";"0603";1;"1.0uF";;;
3;"R1,R2";"0603";2;"10k";;;
4;"JP1";"1X03_NO_SILK";1;"";;;
5;"C1";"0603";1;"4.7uF";;;
6;"U$6,U$1";"ICS#401800";2;"";;;
7;"U1";"SOT23-5";1;"OPA344";;;
8;"U2";"ICS40180";1;"ICS40180";;;
9;"C4";"0603";1;"0.1uF";;;
10;"R3";"0603";1;"4.7k";;;
11;"LOGO3,LOGO1";"SFE_LOGO_FLAME_.1";2;"SFE_LOGO_FLAME.1_INCH";;;
12;"FRAME2";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
13;"R4";"0603";1;"300k";;;
14;"C3";"0603";1;"27pF";;;
15;"U$2";"MEMS_MIC0";1;"";;;
16;"U$4";"#VCC#0";1;"";;;
17;"U$3";"#GND#0";1;"";;;
18;"LOGO2";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
19;"U$5";"#AUD#0";1;"";;;
