"Part";"Value";"Device";"Package";"Description";"";
"JP14";"";"M02PTH";"1X02";"Header 2";"";
"JP15";"";"M02PTH";"1X02";"Header 2";"";
"JP16";"";"M02PTH";"1X02";"Header 2";"";
"LED1";"Power";"LED0603";"LED-0603";"LEDs";"";
"LED2";"Status";"LED0603";"LED-0603";"LEDs";"";
"R1";"390";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R2";"240";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R3";"1K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R4";"2K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R5";"1K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R6";"2K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R7";"1K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R8";"10K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R9";"1K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R10";"390";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R11";"390";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R12";"390";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R13";"390";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R14";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R15";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R16";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R17";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R18";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R19";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R20";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R21";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R22";"390";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R23";"390";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R24";"390";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R25";"390";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R26";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R27";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R28";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R29";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R30";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R31";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R32";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R33";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"RA";"A";"RESISTORPTH-1/4W";"AXIAL-0.4";"Resistor";"";
"RB";"B";"RESISTORPTH-1/4W";"AXIAL-0.4";"Resistor";"";
"S1";"POWER";"SWITCH-DPDTSMD";"AYZ0202";"DPDT Version of the COM-00597";"";
"S2";"RESET";"SWITCH-MOMENTARY-2SMD";"TACTILE_SWITCH_SMD";"";"";
"SJ1";"";"SOLDERJUMPERROUND";"SJ_ROUND";"Solder Jumper";"";
"SJ2";"";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"U$1";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";
"U$2";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"U$3";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"MICRO-FIDUCIAL";"Fiducial Alignment Points";"";
"U$4";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"MICRO-FIDUCIAL";"Fiducial Alignment Points";"";
"U$5";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$6";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$7";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$8";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U1";"LM317";"V_REG_317DPACK";"V-REG_DPACK";"Voltage Regulator";"";
"U2";"MIC5219-3.3";"V_REG_LDOSMD";"SOT23-5";"Voltage Regulator LDO";"";
"U3";"ATMEGA328P";"ATMEGA168";"TQFP32-08";"";"";
"U4-DNP";"XBEE HEADER";"XBEE-1LONGPAD";"XBEE-LONGPAD";"Xbee module footprints";"";
"U5";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U6";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U7";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U8";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U9";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U10";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U11";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U12";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U13";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U14";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U15";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U16";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U17";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U18";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U19";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U20";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"Y1";"8MHz";"RESONATORSMD";"RESONATOR-SMD";"Resonator";"";
