"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"LED1,LED2";"NEO3535_REVERSE";2;"WS2812B_SK6812E";;;
2;"TOUCH0";"TESTPOINT_ROUND_0.5MM";1;"";;;
3;"POT1";"SLIDE_POT_35MM";1;"SLIDE_POT_35MM";;;
4;"CN1";"USBA_PCB";1;"USB A";;;
5;"Q2";"BTN_KMR2_4.6X2.8";1;"reset";;;
6;"IC3";"QFN32_5MM";1;"ATSAMD21E";;;
7;"FID1,FID2";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
8;"C4,C5";"0603-NO";2;"1uF";;;
9;"C8,C3";"0805-NO";2;"10uF";;;
10;"U$6";"ADAFRUIT_9MM";1;"";;;
11;"U$8";"PCBFEAT-REV-040";1;"";;;
12;"SWD0,RST0";"TP16R";2;"TPTP16R";;;
13;"U1";"SOT23-5";1;"AP2112K-3.3";;;
14;"SWC0";"TP15R";1;"TPTP15R";;;
