"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R1,R4";"0402-TIGHT";2;"4.7";;;
2;"R3,R2";"0402-TIGHT";2;"4.7k";;;
3;"C6,C4";"0402-TIGHT";2;"0.1uF";;;
4;"FD1,FD3,FD2,FD4";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
5;"U2";"LGA-8-2.5X2.5";1;"BME280";;;
6;"U$2,U$4";"SM�L_ENVIRONMENTAL0";2;"";;;
7;"U3";"VEML7700_TT";1;"VEML7700-TT";;;
8;"OUT0,IN0";"FPC_16_0.5MM";2;"";;;
9;"U$3,U$9";"SMOL_SMALL";2;"SMOL_LOGOSMALL";;;
10;"LOGO2,LOGO3";"OSHW-LOGO-MINI";2;"OSHW-LOGOMINI";;;
11;"U$1,U$20";"SPARKX-SMALL";2;"SPARKX-LOGO3";;;
12;"C3,C5";"0402-TIGHT";2;"2.2uF";;;
13;"C1,C2";"0402-TIGHT";2;"1.0uF";;;
14;"U1";"SGP40";1;"SGP40";;;
15;"LOGO1";"ORDERING_INSTRUCTIONS";1;"SPECIAL_INSTRUCTIONS-ORDERING";;;
16;"U$17";"OUT0";1;"";;;
17;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LEDGER";;;
18;"U$5";"#I�C#0";1;"";;;
19;"U$8";"IN0";1;"";;;
20;"JP1";"SMT-JUMPER_3_NO_SILK";1;"JUMPER-SMT_3_NO_SILK";;;
