"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C1";"0805-NO";1;"1uF";;;
2;"R1";"0805-NO";1;"1K";;;
3;"VR1";"TRIMPOT_BOURNS_TC33X-2";1;"200k";;;
4;"D1";"CHIPLED_0805_NOOUTLINE";1;"GREEN";;;
5;"U2";"SOT23-6";1;"TPL5110";;;
6;"U$5";"ADAFRUIT_3.5MM";1;"";;;
7;"U$7,U$8";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
8;"Q1";"SOT23-WIDE";1;"DMG3415";;;
9;"FID2,FID1";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
10;"SW1";"EVQ-Q2_SMALLER";1;"EVQQ";;;
11;"R2";"0805-NO";1;"1M";;;
12;"JP1";"1X05_ROUND_70";1;"";;;
13;"U$11";"PCBFEAT-REV-040";1;"";;;
14;"SJ2,SJ1";"SOLDERJUMPER_CLOSEDWIRE";2;"";;;
