"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"S2";"AYZ0202";1;"SWITCH-DPDTSMD";;;
2;"U$8";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
3;"JP6,JP5";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
4;"U4";"SOT23-5";1;"V_REG_LDOSMD";;;
5;"LED4,LED5,LED3";"LED-0603";3;"Green";;;
6;"U2";"XBEE-SMD";1;"XBEE-1B3";;;
7;"JP1";"1X06";1;"";;;
8;"C3,C1";"EIA3216";2;"10uF";;;
9;"SJ1";"SJ_2S";1;"D_TX";;;
10;"Q1,Q2";"SOT23-3";2;"MOSFET-NCHANNELSMD";;;
11;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
12;"R6,R2,R8,R3,R5,R7,R1,R11,R4";"0603-RES";9;"1k";;;
13;"SJ2";"SJ_2S-TRACE";1;"SOLDERJUMPERTRACE";;;
14;"U$1";"SFE_LOGO_FLAME_.2";1;"";;;
15;"LED2,LED1";"LED-0603";2;"Red";;;
16;"S1";"TACTILE_SWITCH_SMD";1;"SWITCH-MOMENTARY-2SMD";;;
17;"C4,C2";"0603-CAP";2;"0.1uF";;;
18;"U1";"UNO_R3_SHIELD";1;"ARDUINO_SHIELD";;;
19;"SJ3";"SJ_2S";1;"D_RX";;;
20;"JP3,JP2";"1X11";2;"M11PTH";;;
21;"JP4";"1X10";1;"";;;
22;"JP7";"SFE-NEW-WEBLOGO";1;"LOGO-SFENEW";;;
