"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"D1";"SOD-123";1;"MBR120";;;
2;"U$35,U$34";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
3;"C5";"0805-NO";1;"10uF";;;
4;"X4";"MICROSD";1;"microsd";;;
5;"U3";"SOT23-5";1;"MCP73831T-2ACI/OT";;;
6;"U$31,U$32";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
7;"R4,R2";"0603-NO";2;"1K";;;
8;"@HOLE0,@HOLE1";"";2;"";;;
9;"U$9";"PCBFEAT-REV-040";1;"";;;
10;"C7,C14,C1";"0603-NO";3;"1uF";;;
11;"L1";"CHIPLED_0805_NOOUTLINE";1;"GREEN";;;
12;"C6,C3,C8";"0805-NO";3;"10µF";;;
13;"X2";"XTAL3215";1;"32.768";;;
14;"R1,R3";"0603-NO";2;"100k";;;
15;"CHG0";"CHIPLED_0805_NOOUTLINE";1;"ORANGE";;;
16;"R8";"0603-NO";1;"10K\";;;
17;"JP1";"1X16_ROUND";1;"";;;
18;"SW1";"KMR2";1;"SPST_TACT-KMR2";;;
19;"C4,C2";"0603-NO";2;"22pF";;;
20;"X3";"4UCONN_20329_V2";1;"microUSB";;;
21;"L0";"CHIPLED_0805_NOOUTLINE";1;"RED";;;
22;"R7";"0603-NO";1;"2.2K";;;
23;"JP3";"1X12_ROUND";1;"";;;
24;"U2";"SOT23-5";1;"SPX3819-3.3";;;
25;"X1";"JSTPH2";1;"JSTPH";;;
26;"U$4";"TQFN48_7MM";1;"ATSAMD21G18_QFN";;;
27;"U$7";"ADAFRUIT_3.5MM";1;"";;;
28;"R6";"0603-NO";1;"100K";;;
29;"TP2,TP1";"TESTPOINT_ROUND_1.5MM";2;"";;;
30;"U$14";"ADALOGGER_LOGO";1;"";;;
31;"U$13";"FEATHERLOGO";1;"";;;
