"Part";"Value";"Device";"Package";"Description";"BOM";
"TP1";"";"TESTPOINTROUND1.5MMNO";"TESTPOINT_ROUND_1.5MM_NO";"Test Point";"";
"TP2";"";"TESTPOINTROUND1.5MMNO";"TESTPOINT_ROUND_1.5MM_NO";"Test Point";"";
"TP3";"";"TESTPOINTROUND1.5MMNO";"TESTPOINT_ROUND_1.5MM_NO";"Test Point";"";
"TX";"SEWTAP-ALLIGATOR";"SEWTAP-ALLIGATOR";"SEWALLI";"";"";
"U$2";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$3";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$6";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U2";"ALS-PT19-315C";"PHOTOTRANSISTOR_PT19-315C";"ALS-PT19-315C";"ALS-PT19-315C - Analog Light Sensor";"";
"U3";"AP2112K-3.3";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"U4";"NRF52840";"NRF52840_CPB_SMALLCENTER";"AQFN50P700X800X85_HS-74N_SMALLCENTER";"nRF52840";"";
"VCC2";"SEWTAP-ALLIGATOR";"SEWTAP-ALLIGATOR";"SEWALLI";"";"";
"X1";"2450AT18B100";"ANTENNA_JOHANSON_2450AT18B100";"ANT_2450AT18B100";"Johanson 2.4GHz Chip Antenna (1206 Package)";"";
"Y1";"32MHz";"CRYSTAL_2X1.6MM";"CRYSTAL_2X1.6";"Crystals";"";
