"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R10,R20,R11,R3,R19,R2";"1210";6;"0.1";;;
2;"R53";"0603";1;"9.76K";;;
3;"JP9,Z-A0,JP15,Y-A0,JP4,JP1,X-A0,JP3,JP8,Z-B0,X-B0,Y-B0,VIN0";"SCREWTERMINAL-3.5MM-2_LOCK";13;"3.5mm";;;
4;"C30,C46,C10,C55,C31,C2,C52,C37,C24,C44,C43,C45,C57,C54,C47,C53,C56,C11,C58,C5,C20,C50,C7,C51,C3,C19";"0603-CAP";26;"0.1uF";;;
5;"R28,R56,R51,R6,R37,R52,R35,R16,R27,R29,R25,R38";"0603-RES";12;"10K";;;
6;"C29,C18,C6,C16,C17,C28,C1,C27,C8";"0603-CAP";9;"0.22uF";;;
7;"D12,D2,D4,D8,D15";"LED-1206";5;"GREEN";;;
8;"R57,R33,R34,R48,R36,R50,R30,R18,R58,R9";"0603-RES@1";10;"1K";;;
9;"FID2,FID1";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
10;"R31,R45,R32,R49,R39,R42,R46,R43,R40,R41,R44,R47";"0603-RES";12;"1K";;;
11;"POT1,POT2,POT3";"TC33X";3;"10K_LINEAR_POT_SMD";;;
12;"D10,D14,D6";"LED-1206";3;"Yellow";;;
13;"R7,R23,R8,R24,R15,R14";"0603";6;"5.6K";;;
14;"JP19";"1X12";1;"";;;
15;"C33,C34,C13,C21,C22,C12";"0603-CAP";6;"1nF";;;
16;"R13,R22,R4,R5,R21,R12";"0603";6;"39K";;;
17;"C40,C26,C14,C23,C25,C35,C38,C41";"PANASONIC_D";8;"47uF";;;
18;"LOGO2";"SFE_LOGO_NAME_FLAME_.2@1";1;"SFE_LOGO_NAME_FLAME.2_INCH";;;
19;"U6";"SOIC-14";1;"74HC7014D";;;
20;"D7,D1,D13,D3,D9,D5";"LED-1206";6;"RED";;;
21;"R26,R1,R17";"0603";3;"0";;;
22;"D11,D18";"LED-1206";2;"BLUE";;;
23;"C9";"0603-CAP";1;"10nF";;;
24;"J1";"2X3";1;"AVR ISP";;;
25;"S4";"TACTILE-SWITCH-SMD";1;"Reset";;;
26;"LOGO1";"OSHW-LOGO-M";1;"OSHW-LOGOM";;;
27;"C32,C36,C15";"0603";3;"0.18uF";;;
28;"C4,C42";"1206-CAP";2;"1.0uF";;;
29;"U9,U5,U8";"HTSSOP28";3;"DRV8811";;;
30;"Q2";"TO-263_D2PAK";1;"100A/100V";;;
31;"S2,S3,S1";"209-2LPST";3;"2-POS-DIPCTS-THRU-HOLE";;;
32;"F1";"PTC-1206";1;"PTCSMD";;;
33;"R54";"0603";1;"50.0m";;;
34;"U2";"SSOP28DB";1;"FT232RLSSOP";;;
35;"Q1";"RESONATOR-SMD";1;"16MHZ";;;
36;"U$2,U$5,U$4,U$3";"STAND-OFF";4;"";;;
37;"U10";"TO-252";1;"+12v";;;
38;"D16,D17";"SMA-DIODE";2;"MBRA140";;;
39;"U7";"SOT353";1;"7432SE";;;
40;"U1";"TQFP32-08@1";1;"ATMEGA328";;;
41;"FRAME2,FRAME1";"CREATIVE_COMMONS";2;"FRAME-LEDGER";;;
42;"JP5";"USB-B-PTH";1;"USB-B";;;
43;"L1";"INDUCTOR_SDR1307";1;"27uH";;;
44;"S5";"AYZ0202";1;"DPDT";;;
45;"U4";"HVSS0P-10";1;"LM25011";;;
46;"JP2";"2X13";1;"";;;
47;"U$1";"FLANGED_RED_ENCLOSURE-DIMENSION-NO-INNER-HOLES";1;"";;;
48;"JP6";"POWER_JACK_PTH_LOCK";1;"POWER";;;
49;"U3";"SOT353";1;"74LVC1G04";;;
50;"C39";"1210";1;"22uF";;;
51;"R55";"0603";1;"348K";;;
52;"LOGO3";"SFE_LOGO_NAME_FLAME_.2";1;"SFE_LOGO_NAME_FLAME.2_INCH";;;
