OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;OOMP Note;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;Match Special;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;Matching Blocks;Component Modules
PROJ;ADAF;4570;STAN;01;PROJ-ADAF-4570-STAN-01;;PRPR4570;Adafruit DS1841 PCB;;;;https://github.com/adafruit/Adafruit-DS1841-PCB;Adafruit-DS1841-PCB;/DS1841 rev A.brd;/DS1841 rev A.sch;;;;;;;;;;;;;;;{'CONN1': {'OOMPID': 'HEAD-JSTSH-X-PI04-RS', 'FULL': {'DESC': '', 'PART': 'CONN1', 'DEVICE': 'JST_SH4 STEMMA_I2C_QT', 'PACKAGE': 'JST_SH4', 'PARTLETTER': 'CONN', 'VALUE': 'STEMMA_I2C_QT', 'VALUENUMBER': '_2_', 'PACKAGENUMBER': '4', 'BOM': '', 'OWNER': 'ADAF', 'FULL': 'CONN1,STEMMA_I2C_QT,JST_SH4 STEMMA_I2C_QT,JST_SH4,,,'}}, 'CONN2': {'OOMPID': 'HEAD-JSTSH-X-PI04-RS', 'FULL': {'DESC': '', 'PART': 'CONN2', 'DEVICE': 'JST_SH4 STEMMA_I2C_QT', 'PACKAGE': 'JST_SH4', 'PARTLETTER': 'CONN', 'VALUE': 'STEMMA_I2C_QT', 'VALUENUMBER': '_2_', 'PACKAGENUMBER': '4', 'BOM': '', 'OWNER': 'ADAF', 'FULL': 'CONN2,STEMMA_I2C_QT,JST_SH4 STEMMA_I2C_QT,JST_SH4,,,'}}, 'JP2': {'OOMPID': 'HEAD-I01-X-PI06-01', 'FULL': {'DESC': '', 'PART': 'JP2', 'DEVICE': '1X06_ROUND ', 'PACKAGE': '1X06_ROUND', 'PARTLETTER': 'JP', 'VALUE': '', 'VALUENUMBER': '', 'PACKAGENUMBER': '106', 'BOM': '', 'OWNER': 'ADAF', 'FULL': 'JP2,,1X06_ROUND ,1X06_ROUND,,,'}}, 'R5': {'OOMPID': 'RESA-06038-X-O103X4-01', 'FULL': {'DESC': '', 'PART': 'R5', 'DEVICE': 'RESPACK_4X0603 10K', 'PACKAGE': 'RESPACK_4X0603', 'PARTLETTER': 'R', 'VALUE': '10K', 'VALUENUMBER': '10', 'PACKAGENUMBER': '40603', 'BOM': '', 'OWNER': 'ADAF', 'FULL': 'R5,10K,RESPACK_4X0603 10K,RESPACK_4X0603,,,'}}, 'C1': {'OOMPID': 'CAPC-0603-X-NF100-V50', 'FULL': {'DESC': '', 'PART': 'C1', 'DEVICE': '0603-NO 0.1uF', 'PACKAGE': '0603-NO', 'PARTLETTER': 'C', 'VALUE': '0.1uF', 'VALUENUMBER': '0.1', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'ADAF', 'FULL': 'C1,0.1uF,0603-NO 0.1uF,0603-NO,,,'}}, 'JP1': {'OOMPID': 'HEAD-I01-X-PI04-01', 'FULL': {'DESC': '', 'PART': 'JP1', 'DEVICE': '1X04_ROUND ', 'PACKAGE': '1X04_ROUND', 'PARTLETTER': 'JP', 'VALUE': '', 'VALUENUMBER': '', 'PACKAGENUMBER': '104', 'BOM': '', 'OWNER': 'ADAF', 'FULL': 'JP1,,1X04_ROUND ,1X04_ROUND,,,'}}, 'R1': {'OOMPID': 'RESE-0603-X-O103-01', 'FULL': {'DESC': '', 'PART': 'R1', 'DEVICE': '0603-NO 10K', 'PACKAGE': '0603-NO', 'PARTLETTER': 'R', 'VALUE': '10K', 'VALUENUMBER': '10', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'ADAF', 'FULL': 'R1,10K,0603-NO 10K,0603-NO,,,'}}, 'IC1': {'OOMPID': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'FULL': {'DESC': '', 'PART': 'IC1', 'DEVICE': 'DFN10_3X3MM DS1841', 'PACKAGE': 'DFN10_3X3MM', 'PARTLETTER': 'IC', 'VALUE': 'DS1841', 'VALUENUMBER': '1841', 'PACKAGENUMBER': '1033', 'BOM': '', 'OWNER': 'ADAF', 'FULL': 'IC1,DS1841,DFN10_3X3MM DS1841,DFN10_3X3MM,,,'}}, 'D1': {'OOMPID': 'LEDS-0603-G-STAN-01', 'FULL': {'DESC': '', 'PART': 'D1', 'DEVICE': 'CHIPLED_0603_NOOUTLINE GREEN', 'PACKAGE': 'CHIPLED_0603_NOOUTLINE', 'PARTLETTER': 'D', 'VALUE': 'GREEN', 'VALUENUMBER': '', 'PACKAGENUMBER': '0603', 'BOM': '', 'OWNER': 'ADAF', 'FULL': 'D1,GREEN,CHIPLED_0603_NOOUTLINE GREEN,CHIPLED_0603_NOOUTLINE,,,'}}, 'C2': {'OOMPID': 'CAPC-0805-X-UF10-V25', 'FULL': {'DESC': '', 'PART': 'C2', 'DEVICE': '0805-NO 10uF', 'PACKAGE': '0805-NO', 'PARTLETTER': 'C', 'VALUE': '10uF', 'VALUENUMBER': '10', 'PACKAGENUMBER': '0805', 'BOM': '', 'OWNER': 'ADAF', 'FULL': 'C2,10uF,0805-NO 10uF,0805-NO,,,'}}};;{'kicadBom': [{'Part': 'CONN1', 'Value': 'STEMMA_I2C_QT', 'Device': 'JST_SH4 STEMMA_I2C_QT', 'Package': 'JST_SH4', 'Description': '', 'BOM': ''}, {'Part': 'CONN2', 'Value': 'STEMMA_I2C_QT', 'Device': 'JST_SH4 STEMMA_I2C_QT', 'Package': 'JST_SH4', 'Description': '', 'BOM': ''}, {'Part': 'FID2', 'Value': 'FIDUCIAL_1MM', 'Device': 'FIDUCIAL_1MM FIDUCIAL_1MM', 'Package': 'FIDUCIAL_1MM', 'Description': '', 'BOM': ''}, {'Part': 'FID1', 'Value': 'FIDUCIAL_1MM', 'Device': 'FIDUCIAL_1MM FIDUCIAL_1MM', 'Package': 'FIDUCIAL_1MM', 'Description': '', 'BOM': ''}, {'Part': 'U$3', 'Value': 'MOUNTINGHOLE2.5', 'Device': 'MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5', 'Package': 'MOUNTINGHOLE_2.5_PLATED', 'Description': '', 'BOM': ''}, {'Part': 'U$7', 'Value': 'MOUNTINGHOLE2.5', 'Device': 'MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5', 'Package': 'MOUNTINGHOLE_2.5_PLATED', 'Description': '', 'BOM': ''}, {'Part': 'U$6', 'Value': 'MOUNTINGHOLE2.5', 'Device': 'MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5', 'Package': 'MOUNTINGHOLE_2.5_PLATED', 'Description': '', 'BOM': ''}, {'Part': 'U$2', 'Value': 'MOUNTINGHOLE2.5', 'Device': 'MOUNTINGHOLE_2.5_PLATED MOUNTINGHOLE2.5', 'Package': 'MOUNTINGHOLE_2.5_PLATED', 'Description': '', 'BOM': ''}, {'Part': 'JP2', 'Value': '', 'Device': '1X06_ROUND ', 'Package': '1X06_ROUND', 'Description': '', 'BOM': ''}, {'Part': 'R5', 'Value': '10K', 'Device': 'RESPACK_4X0603 10K', 'Package': 'RESPACK_4X0603', 'Description': '', 'BOM': ''}, {'Part': 'U$8', 'Value': '', 'Device': 'ADAFRUIT_3.5MM ', 'Package': 'ADAFRUIT_3.5MM', 'Description': '', 'BOM': ''}, {'Part': 'C1', 'Value': '0.1uF', 'Device': '0603-NO 0.1uF', 'Package': '0603-NO', 'Description': '', 'BOM': ''}, {'Part': 'JP1', 'Value': '', 'Device': '1X04_ROUND ', 'Package': '1X04_ROUND', 'Description': '', 'BOM': ''}, {'Part': 'R1', 'Value': '10K', 'Device': '0603-NO 10K', 'Package': '0603-NO', 'Description': '', 'BOM': ''}, {'Part': 'IC1', 'Value': 'DS1841', 'Device': 'DFN10_3X3MM DS1841', 'Package': 'DFN10_3X3MM', 'Description': '', 'BOM': ''}, {'Part': 'D1', 'Value': 'GREEN', 'Device': 'CHIPLED_0603_NOOUTLINE GREEN', 'Package': 'CHIPLED_0603_NOOUTLINE', 'Description': '', 'BOM': ''}, {'Part': 'C2', 'Value': '10uF', 'Device': '0805-NO 10uF', 'Package': '0805-NO', 'Description': '', 'BOM': ''}, {'Part': 'U$11', 'Value': '', 'Device': 'STEMMAQT ', 'Package': 'STEMMAQT', 'Description': '', 'BOM': ''}, {'Part': 'U$10', 'Value': '', 'Device': 'STEMMAQT ', 'Package': 'STEMMAQT', 'Description': '', 'BOM': ''}, {'Part': 'U$9', 'Value': '', 'Device': 'PCBFEAT-REV-040 ', 'Package': 'PCBFEAT-REV-040', 'Description': '', 'BOM': ''}, {'Part': 'SJ2', 'Value': '', 'Device': 'SOLDERJUMPER_ARROW_NOPASTE ', 'Package': 'SOLDERJUMPER_ARROW_NOPASTE', 'Description': '', 'BOM': ''}, {'Part': 'SJ1', 'Value': '', 'Device': 'SOLDERJUMPER_ARROW_NOPASTE ', 'Package': 'SOLDERJUMPER_ARROW_NOPASTE', 'Description': '', 'BOM': ''}], 'eagleBom': []};;
