"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"JP1";"SJ_2S";1;"";;;
2;"STANDOFF3,STANDOFF4,STANDOFF1,STANDOFF2";"STAND-OFF";4;"STAND-OFF";;;
3;"L1";"CR75";1;"68uH";;;
4;"JP4";"1X02";1;"R_SEN";;;
5;"R7";"TRIMPOT-3MM";1;"10k";;;
6;"J5";"1X02";1;"M02PTH";;;
7;"FID1,FID2";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
8;"R5,R4";"0603-RES";2;"10K";;;
9;"D1,D2";"SOT23";2;"ZLLS500";;;
10;"JP2";"SJ_2S-NO";1;"";;;
11;"J7,J6,J8";"SCREWTERMINAL-3.5MM-2";3;"M023.5MM";;;
12;"JP3";"PTH-JUMPER-NC_BOTTOM_NO_SILK";1;"JUMPER-PTH-2-NC";;;
13;"J3";"JST-2-SMD";1;"";;;
14;"LOGO1";"SFE_LOGO_NAME_FLAME_.2";1;"SFE_LOGO_NAME_FLAME.2_INCH";;;
15;"R1";"0805";1;"0.22";;;
16;"R2";"0603-RES";1;"47k";;;
17;"LOGO2";"OSHW-LOGO-M";1;"OSHW-LOGOM";;;
18;"C4,C3";"EIA3528";2;"47uF";;;
19;"J4";"1X04";1;"";;;
20;"C5,C6";"0603-CAP";2;"1.0uF";;;
21;"C2";"1206";1;"10uF";;;
22;"R6,R3";"0603-RES";2;"220k";;;
23;"U1";"MSOP-12_GND";1;"LT3652";;;
24;"C1";"1210";1;"10uF";;;
25;"J1";"POWER_JACK_SMD";1;"5.5x2.1mm Barrel";;;
26;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
27;"J2";"POWER_JACK_PTH";1;"POWER_JACKPTH";;;
28;"LOGO3";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
29;"LOGO4";"SFE_LOGO_NAME_FLAME_.3";1;"SFE_LOGO_NAME_FLAME.3_INCH";;;
