"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C2,C1";"C_0805_2012Metric";2;"10uf";;;
2;"J1";"PinHeader_1x10_P2.54mm_Vertical";1;"HEAD-I01-X-PI10-01 oom.lt/H10";;;
3;"U1";"SOT-23-5";1;"AP2112K-3.3";;;
4;"J4,J3";"JST_SH_SM04B-SRSS-TB_1x04-1MP_P1.00mm_Horizontal";2;"HEAD-JSTSH-X-PI04-RS oom.lt/HSHR4";;;
5;"U2";"LGA-14_3x5mm_P0.8mm_LayoutBorder1x6y";1;"ADXL343";;;
6;"J2";"PinHeader_1x04_P2.54mm_Vertical";1;"HEAD-I01-X-PI04-01 oom.lt/H4";;;
7;"H2,H1";"MountingHole_3.2mm_M3";2;"MountingHole";;;
8;"C3";"C_0603_1608Metric";1;"100nf";;;
