"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R33";"0603";1;"100";;;
2;"R44,R5,R16,R15,R38,R41,R40,R25,R17,R18,R39,R45,R20,R19";"0603";14;"100k";;;
3;"J12,J14";"1X04_NO_SILK";2;"";;;
4;"J5";"1X05_NO_SILK";1;"SPI";;;
5;"R3,R2";"0603";2;"5.1k";;;
6;"R8";"0603";1;"3.3k";;;
7;"R35";"0603";1;"470";;;
8;"R30,R1,R48,R4,R22,R7,R12,R14,R29";"0603";9;"2.2k";;;
9;"J9";"1X01_NO_SILK";1;"!RST!";;;
10;"U$90";"NI0";1;"";;;
11;"J17";"NANO_SIM_WURTH_693043020611";1;"NANO_SIM";;;
12;"J11";"MICRO-SD-SOCKET";1;"microSD";;;
13;"C10,C11,C7,C8,C21";"0603";5;"47pF";;;
14;"IC2,IC1,IC3";"SOP65P640X120-16N";3;"SN74AVC4T774PW";;;
15;"R34,R21,R28,R32,R27,R42,R13,R43,R11";"0603";9;"1k";;;
16;"H5";"STAND-OFF-REFLOW-M2.5";1;"STAND-OFF-REFLOW2.5MM_TALL";;;
17;"R26";"0603";1;"200k";;;
18;"U$28";"MICROSD0";1;"";;;
19;"U1";"SARA-LGA";1;"SARA-R510M8S";;;
20;"Q4,Q9,Q3,Q8,Q2,Q1,Q7";"SOT323";7;"310mA/60V/1.6Ω";;;
21;"U$15,U$12,U$16,U$22";"#GND#0";4;"";;;
22;"D3";"SOT23-3";1;"BAS70-05";;;
23;"U$81,U$73,U$56,U$74,U$82,U$55";"#GND#4";6;"";;;
24;"C3,C6";"0603";2;"4.7uF";;;
25;"U$8,U$9";"#A1#4";2;"";;;
26;"U$3,U$13,U$14,U$11";"#3V3#1";4;"";;;
27;"C18";"0402";1;"33pF";;;
28;"E1";"SPH0641LM4H-1_MICROPHONE";1;"SPH0641LM4H-1";;;
29;"D6";"SOD-323";1;"3A/10V/280mV";;;
30;"U$70,U$69";"#CIPO#2";2;"";;;
31;"U$131";"SIM0";1;"";;;
32;"U$88,U$89";"LTE0";2;"";;;
33;"U3";"SOT23-5";1;"3.3V";;;
