"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"S3,S5,S7,S1,S6,S4,S2,S8";"BINDING_POST";8;"BINDING_POST";;;
2;"F4,F1,F3,F2";"FUSE_5MM";4;"FUSEX20MM";;;
3;"JP5,JP3,JP4,JP2";"STAND-OFF";4;"STAND-OFF";;;
4;"S9";"SWITCH-SPDT_KIT";1;"";;;
5;"JP1";"SFE_LOGO_NAME_FLAME_.3";1;"SFE_LOGO_NAME_FLAME.3_INCH";;;
6;"LED1";"LED5MM";1;"RED";;;
7;"J1";"ATX24_RIGHT_ANGLE";1;"ATX24RH";;;
8;"R1";"AXIAL-0.3";1;"1K";;;
9;"U$1";"REVISION";1;"REVISION";;;
10;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
11;"LOGO1";"OSHW-LOGO-L";1;"OSHW-LOGOL";;;
