Partlist

Exported from boardEagle.brd at 19/08/2022 21:58

EAGLE Version 9.6.2 Copyright (c) 1988-2020 Autodesk, Inc.

Assembly variant: 

Part     Value          Package                                         Library                    Position (inch)       Orientation

C1       10uF           0603-CAP                                        SparkFun-Capacitors        (1 0.75)              R270
C2       0.1uF          0603-CAP                                        SparkFun-Capacitors        (1.225 1.175)         R90
C3       10pF           0603-CAP                                        SparkFun-Capacitors        (1.05 0.725)          R270
C4       10pF           0603-CAP                                        SparkFun-Capacitors        (1.25 0.725)          R90
C5       0.1uF          0603-CAP                                        SparkFun-Capacitors        (0.675 1.175)         R270
C6       4.7uF          0603-CAP                                        SparkFun-Capacitors        (0.425 0.325)         R90
C7       1.0uF          0805-CAP                                        SparkFun-Capacitors        (0.575 0.725)         R180
C8       5.6pF          0603-CAP                                        SparkFun-Capacitors        (1.475 0.9)           R0
C9       0.1uF          0603-CAP                                        SparkFun-Capacitors        (1.35 0.55)           R90
C10      2.2uF          0603-CAP                                        SparkFun-Capacitors        (0.575 0.925)         R180
C11      0.1uF          0603-CAP                                        SparkFun-Capacitors        (0.25 0.975)          R90
C12      47pF           0603-CAP                                        SparkFun-Capacitors        (0.375 0.925)         R0
C13      47pF           0603-CAP                                        SparkFun-Capacitors        (0.375 0.75)          R0
C14      0.1uF          0603-CAP                                        SparkFun-Capacitors        (0.85 0.65)           R180
C15      4.7uF          0603-CAP                                        SparkFun-Capacitors        (0.85 0.7)            R180
C16      0.1uF          0603-CAP                                        SparkFun-Capacitors        (0.825 0.275)         R270
C17      0.1uF          0603-CAP                                        SparkFun-Capacitors        (0.725 0.75)          R270
C18      0.1uF          0603-CAP                                        SparkFun-Capacitors        (0.575 1.225)         R270
C19      4.7uF          0603-CAP                                        SparkFun-Capacitors        (0.625 0.25)          R270
D1       Yellow         LED-0603                                        SparkFun-LED               (0.1 0.35)            R270
D2       BAT20J         SOD-323                                         SparkFun-DiscreteSemi      (0.375 0.675)         R180
D3       BLUE           LED-0603                                        SparkFun-LED               (1.425 0.225)         R0
D4       WS2812         WS2812B                                         SparkFun-LED               (1.525 0.625)         R90
D5       RED            LED-0603                                        SparkFun-LED               (0.1 0.26)            R90
E1       ANTENNATRACE   TRACE_ANTENNA_2.4GHZ_25.7MM                     SparkFun-RF                (1.675 0.9025)        R270
F1       500mA          PTC-1206                                        SparkFun-PowerIC           (0.375 1)             R0
FID1     FIDUCIAL1X2    FIDUCIAL-1X2                                    SparkFun-Aesthetics        (1.6 0.2)             R0
FID2     FIDUCIAL1X2    FIDUCIAL-1X2                                    SparkFun-Aesthetics        (0.19685039 1.45669291) R0
IC1      LMV358         SO08                                            SparkFun-AnalogIC          (0.875 1.225)         R270
JP1      JST_2          JST-2-PTH                                       SparkFun-Connectors        (0.25 0.5)            R90
JP2      DNP            1X01_ALLIGATOR_3MM_HALF                         blynk-thing-temp           (0.325 0.1)           R180
JP3      DNP            1X01_NO_SILK                                    SparkFun-Connectors        (0.325 0.275)         R0
JP4      DNP            1X01_ALLIGATOR_3MM_HALF                         blynk-thing-temp           (0.525 0.1)           R180
JP5      DNP            1X01_NO_SILK                                    SparkFun-Connectors        (0.525 0.275)         R0
JP6      DNP            1X01_ALLIGATOR_3MM_HALF                         blynk-thing-temp           (0.725 0.1)           R180
JP7      DNP            1X01_NO_SILK                                    SparkFun-Connectors        (0.725 0.275)         R0
JP8      DNP            1X01_ALLIGATOR_3MM_HALF                         blynk-thing-temp           (0.925 0.1)           R180
