"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"FB2,FB1";"0805";2;"Ferrite";;;
2;"JP5,JP3,JP1,JP6";"1X02_ROUND";4;"";;;
3;"C14,C5,C11,C13";"0805-NO";4;"10uF";;;
4;"Q1";"SOT23-WIDE";1;" DMG2305";;;
5;"C2,C1,C3";"0603-NO";3;"0.1uF";;;
6;"FID1,FID2";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
7;"U$5";"ADAFRUIT_5MM";1;"";;;
8;"CONN2";"RCA_DUAL_JACK";1;"AUDIO_DUAL_RCA";;;
9;"C4,C6";"PANASONIC_C";2;"47uF";;;
10;"U$11";"PCBFEAT-REV-040";1;"";;;
11;"C8,C7";"0603-NO";2;"0.01uF";;;
12;"R4,R6";"0603-NO";2;"100";;;
13;"R5,R3";"0603-NO";2;"220k";;;
14;"U2";"SOT23-5";1;"AP2112-3.3K";;;
15;"R1,R2";"0603-NO";2;"10K";;;
16;"U1";"SSOP16_4.4MM";1;"UDA1334ATS";;;
17;"JP4";"1X23_ROUND_70MIL";1;"";;;
18;"RPI1";"PI_BONNET_THMSMT";1;"RASPBERRYPI_BPLUS_BONNET_THMSMT";;;
19;"X2";"4UCONN_19269";1;"19269";;;
20;"SJ2";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
