"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"@HOLE0,@HOLE8,@HOLE14,@HOLE12,@HOLE3,@HOLE13,@HOLE2,@HOLE9,@HOLE4,@HOLE5,@HOLE17,@HOLE16,@HOLE6,@HOLE7,@HOLE10,@HOLE11,@HOLE1,@HOLE15";"";18;"";;;
2;"R6,R3,R4,R2,R5,R1";"0805";6;"0.3R";;;
3;"CH3,JP2,CH2,CH1";"SCREWTERMINAL-3.5MM-2_LOCK";4;"";;;
4;"D3,D1,D2";"SMA-DIODE";3;"MBRA140";;;
5;"SJ3,SJ2,SJ1";"SMT-JUMPER_2_NO_NO-SILK";3;"JUMPER-SMT_2_NO_NO-SILK";;;
6;"C6,C4,C2";"0805";3;"2.2uF";;;
7;"FID2,FID1";"MICRO-FIDUCIAL";2;"FIDUCIALUFIDUCIAL";;;
8;"L2,L1,L3";"SRN6045";3;"33µH/±20%/1.4A";;;
9;"C5,C1,C3";"0805";3;"1uF";;;
10;"STANDOFF1,STANDOFF2";"STAND-OFF";2;"STAND-OFF";;;
11;"JP3,JP4";"1X02_2.54_SCREWTERM@1";2;"M022.54MM_SCREWTERM";;;
12;"U3,U2,U1";"SOT23-5";3;"AL8860";;;
13;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
14;"LOGO2";"SFE-NEW-WEBLOGO";1;"LOGO-SFENEW";;;
15;"LOGO1";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
