"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"X1";"TERMBLOCK_1X2-3.5MM";1;"DCMOTOR";;;
2;"U$11";"SYMBOL_PLUS";1;"";;;
3;"U$9,U$10";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
4;"R1";"0805-THM";1;"30K";;;
5;"JP2";"1X04_ROUND_76";1;"";;;
6;"C1";"0805-NO";1;"0.1uF/50V";;;
7;"U$15";"PCBFEAT-REV-040";1;"";;;
8;"X2";"TERMBLOCK_1X2-3.5MM";1;"POWER";;;
9;"C2";"PANASONIC_D";1;"22uF/63V";;;
10;"U$14";"ADAFRUIT_3.5MM";1;"";;;
11;"U$12";"SYMBOL_MINUS";1;"";;;
12;"FID2,FID1";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
13;"U1";"HSOP8";1;"DRV8871";;;
