"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$16,U$20";"ANT10";2;"";;;
2;"U$8";"RFID0";1;"";;;
3;"JP4,JP3";"STAND-OFF";2;"STAND-OFF";;;
4;"C1";"0603";1;"0.1uF";;;
5;"R1,R2";"0603";2;"10k";;;
6;"U1";"SO14";1;"ATTINY84-ARDUINO";;;
7;"J7,J1,J5,J6";"1X01_NO_SILK";4;"";;;
8;"U$9,U$25";"GND-04";2;"";;;
9;"J2,J4";"1X04_1MM_RA";2;"";;;
10;"U$1";"QWIIC_COPYRIGHT_SMALL";1;"";;;
11;"R7,R3,R8";"0603";3;"1k";;;
12;"U$17,U$3";"ANT20";2;"";;;
13;"R4,R5";"0603";2;"2.2k";;;
14;"JP2,JP6,JP5,JP1";"MICRO-FIDUCIAL";4;"FIDUCIALUFIDUCIAL";;;
15;"J3";"1X04_NO_SILK";1;"PTH";;;
16;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
17;"LOGO1";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
18;"D1";"LED-0603";1;"RED";;;
19;"Q1";"SOT23-3";1;"600mA/40V";;;
20;"D2";"LED-0603";1;"BLUE";;;
21;"U$7,U$22";"SCL-[)";2;"";;;
22;"U$5,U$26";"RST#-[_";2;"";;;
23;"U$10,U$24";"3V3-04";2;"";;;
24;"LOGO3";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
25;"U$4";"PWR-()-04";1;"";;;
26;"U$6,U$23";"SDA-[)";2;"";;;
27;"U$11,U$21";"INT#-[_";2;"";;;
28;"U$18";"READ0";1;"";;;
29;"J8";"2X3_TEST_POINTS";1;"AVR_SPI_PROG_3X2TESTPOINTS";;;
30;"LS1";"BUZZER-CCV";1;"BUZZER-SMD";;;
31;"U$13";"INT0";1;"";;;
32;"JP8";"SMT-JUMPER_2_NC_TRACE_SILK";1;"INT";;;
33;"U$12";"ADR0";1;"";;;
34;"U$15";"BUZZER0";1;"";;;
35;"U$2";"I_SUPER2_C-()-03";1;"";;;
36;"JP9";"SMT-JUMPER_2_NC_TRACE_SILK";1;"BUZZ";;;
37;"U2";"ID-12_SMD";1;"ID-12/20SMD";;;
38;"JP7";"SMT-JUMPER_2_NO_SILK";1;"ADR";;;
39;"I2C0";"SMT-JUMPER_3_2-NC_TRACE_SILK";1;"";;;
