"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C3,C2";"0603-NO";2;"1uF";;;
2;"U1";"SOT23-5";1;"AP2112K-3.3";;;
3;"LED1";"APA102_2020";1;"AP102-2020";;;
4;"JP4,JP3";"1X05_ROUND_76";2;"";;;
5;"IC3";"QFN32_5MM";1;"ATSAMD21E";;;
6;"U$8,U$9";"MOUNTINGHOLE_2.0_PLATED";2;"MOUNTINGHOLE2.0";;;
7;"PWR0";"CHIPLED_0603_NOOUTLINE";1;"green";;;
8;"@HOLE1,@HOLE0";"";2;"";;;
9;"Q2";"BTN_KMR2_4.6X2.8";1;"reset";;;
10;"L0";"CHIPLED_0603_NOOUTLINE";1;"red";;;
11;"U$6";"FIDUCIAL_1MM";1;"FIDUCIAL_1MM";;;
12;"C1,C8";"0805-NO";2;"10uF";;;
13;"R4";"0603-NO";1;"10K";;;
14;"D3,D2";"SOD-123FL";2;"SCHOTTKY";;;
15;"U$20";"TRINKET_M0_TOP";1;"";;;
16;"R1";"0603-NO";1;"1.5K";;;
17;"CN1";"4UCONN_20329_V2";1;"4U#20329";;;
18;"U$12";"PCBFEAT-REV-040";1;"";;;
19;"SWC0,SWD0";"B1,27";2;"TPB1,27";;;
20;"U$1";"TRINKET_M0_BOTTOM";1;"";;;
21;"BAT0";"JSTPH2";1;"JST-2PH";;;
