"Part";"Value";"Device";"Package";"Description";"";
"R3";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R4";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R5";"390";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R6";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R7";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R8";"390";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R9";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R10";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R11";"390";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R12";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R13";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R14";"390";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R15";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R16";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R17";"390";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R18";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R19";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R20";"390";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R21";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R22";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R23";"390";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R24";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R25";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R26";"390";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R27";"240";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R28";"B";"RESISTORPTH-1/4W";"AXIAL-0.4";"Resistor";"";
"R29";"A";"RESISTORPTH-1/4W";"AXIAL-0.4";"Resistor";"";
"SJ1";"";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"U$4";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"";"";
"U$5";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";
"U1";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U2";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U3";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U4";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U5";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U6";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U7";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U8";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U9";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U10";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U11";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U12";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U13";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U14";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U15";"MOC3063S";"MOC3063S";"DIP8SMD";"Optotriac in DIP and SMD";"";
"U16";"Z0103MN";"TRIACSMD";"SOT223";"";"";
"U17";"LM317";"V_REG_317DPACK";"V-REG_DPACK";"Voltage Regulator";"";
"U18";"ARDUINO_SHIELD";"ARDUINO_SHIELDNOLABELS";"DUEMILANOVE_SHIELD_NOLABELS";"";"";
