"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$5";"GATOR#BIT26";1;"";;;
2;"U$19";"P013";1;"";;;
3;"C8,C3,C2,C1,C5,C11,C4";"0603";7;"0.1uF";;;
4;"Q1";"SOT23-3";1;"600mA/40V";;;
5;"C13,C10";"0805";2;"10uF";;;
6;"R8";"0603";1;"10k";;;
7;"C15,C16,C9";"0805";3;"22uF";;;
8;"U$37,U$14";"ON30";2;"";;;
9;"U$39,U$34";"VIN20";2;"";;;
10;"R5";"0603";1;"390";;;
11;"H1,H2";"STAND-OFF";2;"STAND-OFF";;;
12;"R12";"0603";1;"240";;;
13;"U$26";"P1227";1;"";;;
14;"R11,R9,R7,R19,R6,R15,R13,R17";"0603";8;"100";;;
15;"D18";"SOD-523";1;"120mA/40V/370mV";;;
16;"D1,D2,D4,D3,D5";"WS2812B";5;"WS2812B";;;
17;"J13,J12,J1,J10,J4,J9,J17,J8,J2,J6,J15,J16,J3,J7,J18,J14,J11";"GATOR";17;"GATOR";;;
18;"U$4";"ORDERING_INSTRUCTIONS";1;"";;;
19;"U$30";"SCK1";1;"";;;
20;"R3";"0603";1;"523k";;;
21;"D13,D12,D19,D8,D15,D17,D10";"SOD-323";7;"3.6V";;;
22;"U4";"SOT223";1;"ADJ REG 1.5A";;;
23;"U$35";"VOUT31";1;"";;;
24;"J19";"POWER_JACK_PTH_LOCK";1;"POWER_JACKPTH_LOCK";;;
25;"U$33";"SPI6";1;"";;;
26;"FRAME3,FRAME1";"CREATIVE_COMMONS";2;"FRAME-LETTER";;;
27;"S3,S1";"SWITCH_DPDT_SMD_AYZ0202";2;"";;;
28;"U$29";"P1617";1;"";;;
29;"R2";"0603";1;"10.2K";;;
30;"D14,D6,D16";"SOD-323";3;"3A/10V/280mV";;;
31;"U$1";"2#7#9V21";1;"";;;
32;"U$11";"MOSI4";1;"";;;
33;"L1";"XFL4020";1;"1.5uH";;;
34;"R21,R23,R22";"0603";3;"1k";;;
35;"U$28";"P1510";1;"";;;
36;"LOGO3";"REVISION";1;"REVISION";;;
37;"U$7,U$8";"GND22";2;"";;;
38;"D7,D9,D11";"LED-0603";3;"RED";;;
39;"U$32";"SDA3";1;"";;;
40;"U$17";"P5#A18";1;"";;;
41;"U$12";"MUSIC28";1;"";;;
42;"U$10";"MISO5";1;"";;;
43;"U$22";"P199";1;"";;;
44;"U$24";"P215";1;"";;;
45;"U$36,U$13";"OFF29";2;"";;;
46;"LOGO2";"OSHW-LOGO-M";1;"OSHW-LOGOM";;;
47;"R1,R4";"0603";2;"100k";;;
48;"U$25";"P816";1;"";;;
49;"U3";"TSSOP14";1;"TXB0104";;;
50;"U2";"MICRO_BIT_RA_PTH";1;"micro:bit";;;
51;"U$15,U$16";"OUT24";2;"";;;
52;"U$27";"P1411";1;"";;;
53;"U$20";"P114";1;"";;;
54;"FD3,FD2,FD4,FD1";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
55;"C12";"EIA3216";1;"10uF";;;
56;"U$21";"P130";1;"";;;
57;"U$2";"3#3V25";1;"";;;
58;"U1";"TPS63070RNM";1;"TPS63070";;;
59;"U$31";"SCL2";1;"";;;
60;"C6,C14";"0603";2;"10uF";;;
61;"U$3";"5#0V23";1;"";;;
62;"U$23";"P208";1;"";;;
63;"LS1";"BUZZER-CCV";1;"BUZZER-SMD";;;
64;"U$18";"P11#B19";1;"";;;
65;"U$9";"I2C7";1;"";;;
66;"LOGO1";"SFE_LOGO_NAME_FLAME_.3";1;"SFE_LOGO_NAME_FLAME.3_INCH";;;
67;"U$6";"GATOR#BIT32";1;"";;;
