"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C4,C5,C1";"0805-NO";3;"10uF";;;
2;"R2";"0805-NO";1;"22";;;
3;"JP2,JP1";"1X06_ROUND_70";2;"";;;
4;"Q1,Q2";"SOT23-WIDE";2;"BSS138";;;
5;"FID2,FID3";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
6;"U$18,U$16,U$19,U$17";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
7;"U1";"AMG8833";1;"AMG8833";;;
8;"C6";"0805-NO";1;"0.1uF";;;
9;"R7,R6";"0805_10MGAP";2;"10K";;;
10;"R3,R5,R1,R4";"0805-NO";4;"10K";;;
11;"U$21";"ADAFRUIT_3.5MM";1;"";;;
12;"U2";"SOT23-5";1;"mic5225-3.3";;;
13;"C3";"0805-NO";1;"2.2uF";;;
14;"C2";"0805-NO";1;"1uF";;;
15;"U$28";"ADAFRUIT_5MM";1;"";;;
16;"SJ1";"SOLDERJUMPER_ARROW_NOPASTE";1;"ADDR";;;
