"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C5,C2";"0603-CAP";2;"47pF";;;
2;"C11,C14,C16,C10,C6,C8,C3,C7,C1";"0603-CAP";9;"0.1uF";;;
3;"C13,C12,C4";"0603-CAP";3;"1.0uF";;;
4;"R12,R5,R15,R11,R13";"0603-RES";5;"1K";;;
5;"S2";"TACTILE-SWITCH-SMD";1;"Reset";;;
6;"STANDOFF2,STANDOFF3,STANDOFF4,STANDOFF1";"STAND-OFF";4;"STAND-OFF";;;
7;"R18,R2,R7,R10";"0603-RES";4;"10K";;;
8;"JP9";"FTDI_BASIC";1;"FTDI_BASIC";;;
9;"U3";"SOT563";1;"TMP102";;;
10;"FID1,FID2";"MICRO-FIDUCIAL";2;"FIDUCIALUFIDUCIAL";;;
11;"Y2";"RESONATOR-SMD";1;"16MHZ";;;
12;"J2";"1X03";1;"UL";;;
13;"R9,R8,R14";"0603-RES";3;"4.7K";;;
14;"SJ2";"PAD-JUMPER-2-NC_BY_PASTE_YES_SILK";1;"JUMPER-PAD-2-NC_BY_PASTE";;;
15;"J4";"1X03";1;"LL";;;
16;"JP4";"SCREWTERMINAL-3.5MM-3_LOCK.007S";1;"Screw";;;
17;"Q2,Q1";"SOT23-3";2;"200mA/50V";;;
18;"R1,R6";"0603";2;"27";;;
19;"JP3";"1X05_NO_SILK";1;"Load";;;
20;"U4";"TQFP32-08";1;"ATMEGA328P_TQFP";;;
21;"U6";"SSOP20_L";1;"FT231XS";;;
22;"JP7";"USB-MINIB";1;"USBSMD";;;
23;"D2";"LED-1206";1;"GREEN";;;
24;"JP11";"SCREWTERMINAL-3.5MM-5";1;"Screw Terminals";;;
25;"D1";"LED-1206";1;"Yellow";;;
26;"LOGO5,LOGO2";"OSHW-LOGO-S";2;"OSHW-LOGOS";;;
27;"C9";"EIA3216";1;"10uF";;;
28;"U1";"SO16";1;"HX711";;;
29;"R4,R3";"0603-RES";2;"100";;;
30;"R17";"0603-RES";1;"8.2K";;;
31;"LOGO3";"SFE_LOGO_FLAME_.1";1;"SFE_LOGO_FLAME.1_INCH";;;
32;"J1";"1X01";1;"3.3V";;;
33;"D3";"LED-1206";1;"BLUE";;;
34;"Q3";"SOT23-3";1;"MMBT4403";;;
35;"J5";"1X03";1;"LR";;;
36;"Q4";"SOT323";1;"MOSFET-NCHANNEL2N7002PW";;;
37;"J3";"1X03";1;"UR";;;
38;"JP6";"PAD-JUMPER-3-2OF3_NC_BY_PASTE_YES_SILK_FULL_BOX";1;"JUMPER-PAD-3-2OF3_NC_BY_PASTE";;;
39;"JP5";"2X3";1;"AVR_PRG";;;
40;"L1";"0805";1;"3.3uH";;;
41;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LEDGER";;;
42;"F1";"PTC-1206";1;"PTCSMD";;;
43;"R16";"0603-RES";1;"20k";;;
44;"LOGO1,LOGO4";"SFE_LOGO_NAME_FLAME_.1";2;"SFE_LOGO_NAME_FLAME.1_INCH";;;
45;"JP2";"1X02";1;"Fixed Gain 32";;;
46;"JP1";"1X03_NO_SILK";1;"Temp";;;
