CSV Line for;PROJ-ADAF-0014-STAN-01;Adafruit MintyBoost PCB
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"PROJ";"ADAF";"0014";"STAN";"01";"PROJ-ADAF-0014-STAN-01";"PRPR0014";"Adafruit MintyBoost PCB";;;;"https://github.com/adafruit/Adafruit_MintyBoost_PCB";"Adafruit_MintyBoost_PCB";"/mintyboostv2.brd";"/mintyboostv2.sch";;;;;;;;;;;;"{'+': 'HEAD-I01-X-PI01-01', '-': 'HEAD-I01-X-PI01-01', 'C1': 'CAPX-UNMATCHED-X-NF100-01', 'C2': 'CAPX-UNMATCHED-X-NF100-01', 'C3': 'CAPX-UNMATCHED-X-UF220-01', 'C4': 'CAPX-UNMATCHED-X-UF220-01', 'D1': 'DIOD-UNMATCHED-X-UNMATCHED-01', 'IC1': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'L1': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'R1': 'RESE-UNMATCHED-X-UNMATCHED-01', 'R2': 'RESE-UNMATCHED-X-O753-01', 'R3': 'RESE-UNMATCHED-X-UNMATCHED-01', 'R4': 'RESE-UNMATCHED-X-O753-01', 'R5': 'RESE-UNMATCHED-X-UNMATCHED-01', 'X1': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01'}";;"{'kicadBom': [], 'eagleBom': [{'Part': '+', 'Value': '', 'Device': 'PINHD-1X1', 'Package': '1X01', 'Description': 'PIN HEADER', 'BOM': ''}, {'Part': '-', 'Value': '', 'Device': 'PINHD-1X1', 'Package': '1X01', 'Description': 'PIN HEADER', 'BOM': ''}, {'Part': 'C1', 'Value': '0.1uF', 'Device': 'C-US025-025X050', 'Package': 'C025-025X050', 'Description': 'CAPACITOR, American symbol', 'BOM': ''}, {'Part': 'C2', 'Value': '0.1uF', 'Device': 'C-US025-025X050', 'Package': 'C025-025X050', 'Description': 'CAPACITOR, American symbol', 'BOM': ''}, {'Part': 'C3', 'Value': '220uF', 'Device': 'CPOL-USE2.5-5', 'Package': 'E2,5-5', 'Description': 'POLARIZED CAPACITOR, American symbol', 'BOM': ''}, {'Part': 'C4', 'Value': '220uF', 'Device': 'CPOL-USE2.5-5', 'Package': 'E2,5-5', 'Description': 'POLARIZED CAPACITOR, American symbol', 'BOM': ''}, {'Part': 'D1', 'Value': '1N5817', 'Device': 'SCHOTTKY-DIODEDO41-7', 'Package': 'DO41-7', 'Description': 'Schottky Diode', 'BOM': ''}, {'Part': 'IC1', 'Value': 'LT1302', 'Device': 'LT1302', 'Package': 'DIL08', 'Description': '', 'BOM': ''}, {'Part': 'L1', 'Value': 'L', 'Device': 'L', 'Package': '6000', 'Description': '', 'BOM': ''}, {'Part': 'R1', 'Value': '49.9K', 'Device': 'R-US_0204/5', 'Package': '0204/5', 'Description': 'RESISTOR, American symbol', 'BOM': ''}, {'Part': 'R2', 'Value': '75K', 'Device': 'R-US_0204/5', 'Package': '0204/5', 'Description': 'RESISTOR, American symbol', 'BOM': ''}, {'Part': 'R3', 'Value': '49.9K', 'Device': 'R-US_0204/5', 'Package': '0204/5', 'Description': 'RESISTOR, American symbol', 'BOM': ''}, {'Part': 'R4', 'Value': '75K', 'Device': 'R-US_0204/5', 'Package': '0204/5', 'Description': 'RESISTOR, American symbol', 'BOM': ''}, {'Part': 'R5', 'Value': '3.3k', 'Device': 'R-US_0204/5', 'Package': '0204/5', 'Description': 'RESISTOR, American symbol', 'BOM': ''}, {'Part': 'X1', 'Value': '', 'Device': 'PN87520', 'Package': 'PN87520', 'Description': 'BERG USB connector', 'BOM': ''}]}";
