"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"JP3";"1X12_ROUND";1;"";;;
2;"U2";"SOT23-5";1;"AP2112-3.3";;;
3;"X1";"JSTPH2";1;"JSTPH";;;
4;"D2,L0";"CHIPLED_0805_NOOUTLINE";2;"RED";;;
5;"U$35,U$34";"FIDUCIAL_1MM";2;"FIDUCIAL""";;;
6;"U$7";"ADAFRUIT_3.5MM";1;"";;;
7;"C2,C4";"0603-NO";2;"22pF";;;
8;"D1";"SOD-123";1;"MBR120";;;
9;"C3,C6,C8";"0805-NO";3;"10µF";;;
10;"C9,C5";"0805-NO";2;"10uF";;;
11;"CHG0";"CHIPLED_0805_NOOUTLINE";1;"ORANGE";;;
12;"U$31,U$32";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
13;"R8";"0603-NO";1;"10K\";;;
14;"U1";"BLE_MODULE_RAYTAC_MDBT40";1;"MBT40";;;
15;"@HOLE1,@HOLE0";"";2;"";;;
16;"X3";"4UCONN_20329_V2";1;"microUSB";;;
17;"R6";"0603-NO";1;"100K";;;
18;"C7,C1,C14";"0603-NO";3;"1uF";;;
19;"R4,R7,R10";"0603-NO";3;"2.2K";;;
20;"JP1";"1X16_ROUND";1;"";;;
21;"R3,R1";"0603-NO";2;"100k";;;
22;"SW1";"KMR2";1;"SPST_TACT-KMR2";;;
23;"D3";"CHIPLED_0805_NOOUTLINE";1;"BLUE";;;
24;"X2";"XTAL3215";1;"32.768";;;
25;"U$4";"TQFN48_7MM";1;"ATSAMD21G18_QFN";;;
26;"R2";"0603-NO";1;"1K";;;
27;"U$25";"PCBFEAT-REV-040";1;"";;;
28;"U3";"SOT23-5";1;"MCP73831T-2ACI/OT";;;
29;"U$26";"BLUEFRUITLOGO_100MM";1;"";;;
30;"TP3";"PAD-1.5X2.0";1;"SWCLK";;;
31;"TP5,TP4";"PAD-1.5X2.0";2;"SWDIO";;;
32;"TP1,TP2";"TESTPOINT_ROUND_1.5MM";2;"";;;
33;"U$9";"FEATHERLOGO";1;"";;;
