"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R4,R1,R3,R2";"0603-NO";4;"10K";;;
2;"X1";"EYE_SPI_DISPLAY_BOTCONTACT";1;"EYE_SPI_DISPLAY_FLIP";;;
3;"JP1";"1X11_ROUND_76";1;"";;;
4;"U1";"TSSOP16";1;"74HC4050PWR";;;
5;"IC4";"SOT23";1;"APX803-SAG";;;
6;"C2,C1,C4";"0805-NO";3;"10uF";;;
7;"C5,C3";"0603-NO";2;"0.1uF";;;
8;"U$22";"EYESPI_MINI_LOGO";1;"";;;
9;"U$2";"PCBFEAT-REV-040";1;"";;;
10;"Q3";"SOT23-WIDE";1;"BSS138";;;
11;"U$21,U$20,U$1";"ADAFRUIT_3.5MM";3;"";;;
12;"U$4,U$5";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
13;"R5";"0603-NO";1;"10";;;
14;"Q2";"MICROSD";1;"MICROSD";;;
15;"IC2";"SOT23-5L";1;"AP2112";;;
16;"U$10,U$7,U$9,U$8";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
17;"DISP1";"TFT_1.47IN_172X320_12P";1;"DISP_LCD_GENERIC_SPI_1.47IN_172X320_12P_WRAPUNDER";;;
