"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"CONN3,CONN4";"JST_SH4";2;"STEMMA_I2C_QT";;;
2;"C3";"0805-NO";1;"10uF";;;
3;"U$8";"ADAFRUIT_2.5MM";1;"";;;
4;"FID4,FID3";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
5;"C1";"0603-NO";1;"0.1uF";;;
6;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
7;"U$11";"SYMBOL_PLUS";1;"";;;
8;"IC1";"VQFN20_3.5X4.5";1;"PCF8574RGY";;;
9;"JP3";"1X10_ROUND70";1;"";;;
10;"U$21,U$19";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
11;"R1,R3";"RESPACK_4X0603";2;"10K";;;
12;"U$9";"SYMBOL_MINUS";1;"";;;
13;"JP1";"1X06_ROUND_70";1;"";;;
14;"U$31,U$30";"STEMMAQT";2;"";;;
15;"SJ1,SJ3,SJ2";"SOLDERJUMPER_ARROW_NOPASTE";3;"";;;
16;"SJ4";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
17;"U$25";"PCBFEAT-REV-040";1;"";;;
