"Part";"Value";"Device";"Package";"Description";"";
"JP33";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP34";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP35";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP36";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP37";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP38";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP39";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP40";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP41";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP42";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP43";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP44";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP45";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP46";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP47";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP48";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP49";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP50";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP51";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP52";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP53";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP54";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP55";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP56";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP57";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP58";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP59";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP60";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP61";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP62";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP63";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP64";"";"M05NO_SILK";"1X05_NO_SILK";"Header 5";"";
"JP65";"M01SMDNS";"M01SMDNS";"1X01NS";"Header 1";"";
"JP66";"M01SMDNS";"M01SMDNS";"1X01NS";"Header 1";"";
"JP67";"M01SMDNS";"M01SMDNS";"1X01NS";"Header 1";"";
"JP68";"M01SMDNS";"M01SMDNS";"1X01NS";"Header 1";"";
"LOGO1";"LOGO-SFECP";"LOGO-SFECP";"SFE-LOGO-FLAME-COPPER";"Spark Fun Electronics PCB Logo";"";
"LOGO2";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"LOGO3";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";
"S1";"STANDOFF_ELECTRICAL";"STANDOFF_ELECTRICAL";"STANDOFF-ELECTRICAL";"A standoff intended to be an electrically connected point.";"";
"S2";"STANDOFF_ELECTRICAL";"STANDOFF_ELECTRICAL";"STANDOFF-ELECTRICAL";"A standoff intended to be an electrically connected point.";"";
"S3";"STANDOFF_ELECTRICAL";"STANDOFF_ELECTRICAL";"STANDOFF-ELECTRICAL";"A standoff intended to be an electrically connected point.";"";
"S4";"STANDOFF_ELECTRICAL";"STANDOFF_ELECTRICAL";"STANDOFF-ELECTRICAL";"A standoff intended to be an electrically connected point.";"";
