CSV Line for;PROJ-SPAR-9453-STAN-01;QRE1113 Line Sensor Analog
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"PROJ";"SPAR";"9453";"STAN";"01";"PROJ-SPAR-9453-STAN-01";"PRPR9453";"QRE1113 Line Sensor Analog";;;;"https://github.com/sparkfun/QRE1113_Line_Sensor-Analog";"QRE1113_Line_Sensor-Analog";"/Hardware/QRE1113 Line Sensor Breakout - Analog.brd";"/Hardware/QRE1113 Line Sensor Breakout - Analog.sch";;;;;;;;;;;;"{'JP1': 'HEAD-I01-X-PI03-01', 'R1': 'RESE-0603-X-O101-01', 'R2': 'RESE-0603-X-O103-01', 'U1': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01'}";;"{'kicadBom': [], 'eagleBom': [{'Part': 'CC_TEXT1', 'Value': 'CREATIVE_COMMONS', 'Device': 'CREATIVE_COMMONS', 'Package': 'CREATIVE_COMMONS', 'Description': 'Creative Commons License summary', 'BOM': ''}, {'Part': 'JP1', 'Value': '', 'Device': 'M03PTH', 'Package': '1X03', 'Description': 'Header 3', 'BOM': ''}, {'Part': 'JP2', 'Value': 'LOGO-SFESK', 'Device': 'LOGO-SFESK', 'Package': 'SFE-LOGO-FLAME', 'Description': 'Spark Fun Electronics PCB Logo', 'BOM': ''}, {'Part': 'JP3', 'Value': 'STAND-OFF', 'Device': 'STAND-OFF', 'Package': 'STAND-OFF', 'Description': 'Stand Off', 'BOM': ''}, {'Part': 'R1', 'Value': '100', 'Device': 'RESISTOR0603-RES', 'Package': '0603-RES', 'Description': 'Resistor', 'BOM': ''}, {'Part': 'R2', 'Value': '10K', 'Device': 'RESISTOR0603-RES', 'Package': '0603-RES', 'Description': 'Resistor', 'BOM': ''}, {'Part': 'U$1', 'Value': 'OSHW-LOGOS', 'Device': 'OSHW-LOGOS', 'Package': 'OSHW-LOGO-S', 'Description': 'Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW', 'BOM': ''}, {'Part': 'U1', 'Value': 'QRE11131:1', 'Device': 'QRE11131:1', 'Package': 'QRE1113-1:1', 'Description': '', 'BOM': ''}]}";
