"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$1";"SPEAKER_OVAL8OHM";1;"";;;
2;"C15";"0805-NO";1;"10uF";;;
3;"U$6";"SYMBOL_PLUS";1;"";;;
4;"U$9,U$10,U$12,U$11";"MOUNTINGHOLE_2.0_PLATED";4;"MOUNTINGHOLE2.0";;;
5;"FID1,FID2";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
6;"R13,R12";"0603-NO";2;"100";;;
7;"U$5";"SYMBOL_MINUS";1;"";;;
8;"C13,C9";"0603-NO";2;"1uF";;;
9;"SENSE0";"JSTPH3";1;"JST PH 3";;;
10;"TP3,TP1,TP2";"PCB_ALLI";3;"SEWTAPPCB_ALLIGATOR";;;
11;"U$13";"53398-0271";1;"CON_MOLEX_2P";;;
12;"U$3";"ADAFRUIT_5MM";1;"";;;
13;"VR2";"TRIMPOT_BOURNS_3303W";1;"10K trim";;;
14;"U5";"MSOP8_0.65MM";1;"PAM8302AASCR";;;
15;"U$4";"STEMMA_SPEAKER";1;"";;;
