CSV Line for;PROJ-ADAF-3056-STAN-01;Adafruit WICED WiFi Feather PCB
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Footprint Eagle;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;Symbol Eagle;Symbol Eagle Details;OOMP Parts List;OOMP Instances;Parts as pulled from a BOM;
"PROJ";"ADAF";"3056";"STAN";"01";"PROJ-ADAF-3056-STAN-01";"PRPR3056";"Adafruit WICED WiFi Feather PCB";;;;"https://github.com/adafruit/Adafruit-WICED-WiFi-Feather-PCB";"Adafruit-WICED-WiFi-Feather-PCB";"/Adafruit WICED WiFi Feather.brd";"/Adafruit WICED WiFi Feather.sch";;;;;;;;;;;;;;"{'C1': 'CAPC-0805-X-UF10-V25', 'C2': 'CAPC-0805-X-UF10-V25', 'C3': 'CAPC-0805-X-UF10-V25', 'C5': 'CAPC-0603-X-UF1-V25', 'C6': 'CAPC-0805-X-UF10-V25', 'C7': 'CAPC-0603-X-UF1-V25', 'C8': 'CAPC-0805-X-UF10-V25', 'C10': 'CAPC-0805-X-NF100-V50', 'CHG': 'LEDS-0805-O-STAN-01', 'D1': 'DIOD-S123-X-KMBR120-01', 'JP1': 'HEAD-I01-X-PI16-01', 'JP2': 'HEAD-I01-X-PI01-01', 'JP3': 'HEAD-I01-X-PI12-01', 'L': 'LEDS-0805-R-STAN-01', 'R1': 'RESE-0603-X-O1003-01', 'R2': 'RESE-0603-X-O102-01', 'R3': 'RESE-0603-X-O1003-01', 'R4': 'RESE-0603-X-O1003-01', 'R6': 'RESE-0603-X-O1003-01', 'R7': 'RESE-0603-X-O222-01', 'R8': 'RESE-0603-X-O472-01', 'SW1': 'BUTA-4628-X-STAN-01', 'U1': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'U2': 'UNMATCHED-SO235-X-UNMATCHED-01', 'U3': 'UNMATCHED-SO235-X-UNMATCHED-01', 'U4': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'X1': 'HEAD-JSTPH-X-PI02-01', 'X2': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01', 'X3': 'UNMATCHED-UNMATCHED-X-UNMATCHED-01'}";;"{'kicadBom': [], 'eagleBom': [{'Part': 'C1', 'Value': '10µF', 'Device': 'CAP_CERAMIC0805-NOOUTLINE', 'Package': '0805-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'C2', 'Value': '10µF', 'Device': 'CAP_CERAMIC0805-NOOUTLINE', 'Package': '0805-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'C3', 'Value': '10µF', 'Device': 'CAP_CERAMIC0805-NOOUTLINE', 'Package': '0805-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'C5', 'Value': '1uF', 'Device': 'CAP_CERAMIC0603_NO', 'Package': '0603-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'C6', 'Value': '10µF', 'Device': 'CAP_CERAMIC0805-NOOUTLINE', 'Package': '0805-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'C7', 'Value': '1uF', 'Device': 'CAP_CERAMIC0603_NO', 'Package': '0603-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'C8', 'Value': '10µF', 'Device': 'CAP_CERAMIC0805-NOOUTLINE', 'Package': '0805-NO', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'C10', 'Value': '0.1uF', 'Device': 'CAP_CERAMIC0805_10MGAP', 'Package': '0805_10MGAP', 'Description': 'Ceramic Capacitors', 'BOM': ''}, {'Part': 'CHG', 'Value': 'ORANGE', 'Device': 'LED0805_NOOUTLINE', 'Package': 'CHIPLED_0805_NOOUTLINE', 'Description': 'LED', 'BOM': ''}, {'Part': 'D1', 'Value': 'MBR120', 'Device': 'DIODE-SCHOTTKYSOD-123', 'Package': 'SOD-123', 'Description': '', 'BOM': ''}, {'Part': 'JP1', 'Value': '', 'Device': 'HEADER-1X16ROUND', 'Package': '1X16_ROUND', 'Description': 'PIN HEADER', 'BOM': ''}, {'Part': 'JP2', 'Value': '', 'Device': 'HEADER-1X1ROUND', 'Package': '1X01_ROUND', 'Description': 'PIN HEADER', 'BOM': ''}, {'Part': 'JP3', 'Value': '', 'Device': 'HEADER-1X12', 'Package': '1X12_ROUND', 'Description': '', 'BOM': ''}, {'Part': 'L', 'Value': 'RED', 'Device': 'LED0805_NOOUTLINE', 'Package': 'CHIPLED_0805_NOOUTLINE', 'Description': 'LED', 'BOM': ''}, {'Part': 'R1', 'Value': '100K', 'Device': 'RESISTOR_0603_NOOUT', 'Package': '0603-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R2', 'Value': '1K', 'Device': 'RESISTOR_0603_NOOUT', 'Package': '0603-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R3', 'Value': '100k', 'Device': 'RESISTOR_0603_NOOUT', 'Package': '0603-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R4', 'Value': '100K', 'Device': 'RESISTOR_0603_NOOUT', 'Package': '0603-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R6', 'Value': '100K', 'Device': 'RESISTOR_0603_NOOUT', 'Package': '0603-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R7', 'Value': '2.2K', 'Device': 'RESISTOR_0603_NOOUT', 'Package': '0603-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'R8', 'Value': '4.7K', 'Device': 'RESISTOR_0603_NOOUT', 'Package': '0603-NO', 'Description': 'Resistors', 'BOM': ''}, {'Part': 'SJ1', 'Value': 'BAT', 'Device': 'SOLDERJUMPERREFLOW_NOPASTE', 'Package': 'SOLDERJUMPER_REFLOW_NOPASTE', 'Description': 'SMD Solder JUMPER', 'BOM': ''}, {'Part': 'SJ2', 'Value': '', 'Device': 'SOLDERJUMPER', 'Package': 'SOLDERJUMPER_ARROW_NOPASTE', 'Description': 'SMD Solder JUMPER', 'BOM': 'EXCLUDE'}, {'Part': 'SW1', 'Value': '', 'Device': 'SWITCH_TACT_SMT4.6X2.8', 'Package': 'BTN_KMR2_4.6X2.8', 'Description': 'SMT Tact Switches', 'BOM': ''}, {'Part': 'U$31', 'Value': 'MOUNTINGHOLE2.5', 'Device': 'MOUNTINGHOLE2.5', 'Package': 'MOUNTINGHOLE_2.5_PLATED', 'Description': 'Mounting Hole', 'BOM': 'EXCLUDE'}, {'Part': 'U$32', 'Value': 'MOUNTINGHOLE2.5', 'Device': 'MOUNTINGHOLE2.5', 'Package': 'MOUNTINGHOLE_2.5_PLATED', 'Description': 'Mounting Hole', 'BOM': 'EXCLUDE'}, {'Part': 'U$34', 'Value': 'FIDUCIAL', 'Device': 'FIDUCIAL', 'Package': 'FIDUCIAL_1MM', 'Description': 'Fiducial Alignment Points', 'BOM': 'EXCLUDE'}, {'Part': 'U$35', 'Value': 'FIDUCIAL', 'Device': 'FIDUCIAL', 'Package': 'FIDUCIAL_1MM', 'Description': 'Fiducial Alignment Points', 'BOM': 'EXCLUDE'}, {'Part': 'U1', 'Value': '', 'Device': 'USI_WM-N-BM-09', 'Package': 'USI_WM-N-BM-09', 'Description': 'USI WM-N-BM-09 WICED WiFi Module', 'BOM': ''}, {'Part': 'U2', 'Value': 'AP2112(3.3V)', 'Device': 'VREG_SOT23-5', 'Package': 'SOT23-5', 'Description': 'SOT23-5 Fixed Voltage Regulators', 'BOM': ''}, {'Part': 'U3', 'Value': 'MCP73831T-2ACI/OT', 'Device': 'MCP73831/2', 'Package': 'SOT23-5', 'Description': 'MCP73831/2 LIPO Charger', 'BOM': ''}, {'Part': 'U4', 'Value': 'S25FL216K', 'Device': 'SPIFLASH_SOIC8', 'Package': 'SOIC8_150MIL', 'Description': 'SOIC8 SPI Flash', 'BOM': ''}, {'Part': 'X1', 'Value': 'JSTPH', 'Device': 'CON_JST_PH_2PIN', 'Package': 'JSTPH2', 'Description': 'JST 2-Pin Right-Angle Connector', 'BOM': ''}, {'Part': 'X2', 'Value': '2500AT44M0400', 'Device': 'ANTENNA_JOHANSON_2500AT44M0400', 'Package': 'ANT_2500AT44M0400', 'Description': 'Johanson 2.3-2.7 GHz Chip Antenna', 'BOM': ''}, {'Part': 'X3', 'Value': '20329', 'Device': 'USB_MICRO_20329_V2', 'Package': '4UCONN_20329_V2', 'Description': 'USB Connectors', 'BOM': ''}]}";
