"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"L3,L2";"0603";2;"Ferrite 2.5k";;;
2;"U$1";"REVISION";1;"REVISION";;;
3;"R1,R2";"0603-RES";2;"10k";;;
4;"C6,C1,C9";"0603-CAP";3;"0.1uF";;;
5;"C2";"0603-CAP";1;"22nF";;;
6;"R9,R12,R11,R10";"0603-RES";4;"330";;;
7;"JP3";"SFE-LOGO-FLAME";1;"LOGO-SFESK";;;
8;"C5";"0603-CAP";1;"1nF";;;
9;"R4,R6,R5,R7";"0603-RES";4;"20k";;;
10;"R3,R8";"0603";2;"4.7k";;;
11;"L1";"0603";1;"270nH";;;
12;"JP4,JP5";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
13;"C4,C3";"0603-CAP";2;"22pF";;;
14;"C7,C8";"EIA3528";2;"47uF";;;
15;"C10,C11";"0603-CAP";2;"1uF";;;
16;"U3";"SO08-TIGHT";1;"TPA6111";;;
17;"U4";"AUDIO-JACK-3.5MM-SMD";1;"";;;
18;"U1";"SI470X";1;"SI4703";;;
19;"FRAME2";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
20;"JP1";"1X08";1;"";;;
21;"Y1";"CRYSTAL-32KHZ-SMD";1;"32.768kHz";;;
22;"LOGO1";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
23;"LOGO2";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
