"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"JP5";"1X10_ROUND70";1;"";;;
2;"JP6,JP11,JP9,JP12,JP7,JP10,JP8,JP1";"1X01_ROUND";8;"";;;
3;"FID1,FID2,FID3";"FIDUCIAL_1MM";3;"FIDUCIAL_1MM";;;
4;"R5,R4,R2";"0805-NO";3;"1K";;;
5;"R1,R3,R8,R7";"0805-NO";4;"100K";;;
6;"X1";"MICROSD";1;"microSd";;;
7;"U$1";"ATWINC1500_MR210PA";1;"ATWINC1500_MR210PB";;;
8;"U$9";"ADAFRUIT_5MM";1;"";;;
9;"JP3,JP2";"1X08_ROUND_70";2;"";;;
10;"D1";"CHIPLED_0805_NOOUTLINE";1;"green";;;
11;"@HOLE0,@HOLE1,@HOLE3,@HOLE2";"";4;"";;;
12;"JP4";"1X06_ROUND_70";1;"";;;
13;"D2";"CHIPLED_0805_NOOUTLINE";1;"Yellow";;;
14;"C3,C2,C4,C1";"0805-NO";4;"10uF";;;
15;"SW2";"EVQ-Q2_SMALLER";1;"Tactile";;;
16;"M1";"ARDUINOR3_ICSP_NODIM";1;"ARDUINO_R3_ICSP_NODIM";;;
17;"C5";"0805-NO";1;"1uF";;;
18;"U2";"SOIC16";1;"74HC4050";;;
19;"IC4";"SOT23-5L";1;"AP2112-3.3";;;
20;"U$21";"PCBFEAT-REV-040";1;"";;;
21;"D3";"CHIPLED_0805_NOOUTLINE";1;"Red";;;
22;"SJ6";"SOLDERJUMPER_REFLOW_NOPASTE";1;"D13_SCLK";;;
23;"CS_JMP0,IRQ_JMP0,RST_JMP0,SD_JMP0";"SOLDERJUMPER_CLOSEDWIRE";4;"";;;
24;"SJ3";"SOLDERJUMPER_CLOSEDWIRE";1;"ISCP_SCLK";;;
25;"SJ2";"SOLDERJUMPER_CLOSEDWIRE";1;"ICSP_MISO";;;
26;"SJ5";"SOLDERJUMPER_REFLOW_NOPASTE";1;"D12_MISO";;;
27;"SJ7";"SOLDERJUMPER_REFLOW_NOPASTE";1;"D11_MOSI";;;
28;"SJ4";"SOLDERJUMPER_CLOSEDWIRE";1;"ICSP_MOSI";;;
