"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R1,R4,R3,R2";"0805-NO";4;"100";;;
2;"SJ1";"SOLDERJUMPER_CLOSEDWIRE";1;"WP";;;
3;"C5,C1";"0805-NO";2;"10uF";;;
4;"R11,R10";"0805-NO";2;"22";;;
5;"U$10,U$11,U$18";"FIDUCIAL_1MM";3;"FIDUCIAL""";;;
6;"R8";"0805-NO";1;"DNP";;;
7;"SJ2";"SOLDERJUMPER_CLOSEDWIRE";1;"BACKLITE";;;
8;"R9,R12,R13,R5";"0805-NO";4;"3.9K";;;
9;"U$9";"PCBFEAT-REV-056";1;"";;;
10;"R6,R7";"0805-NO";2;"10K";;;
11;"U2";"QFN16_3MM";1;"STMPE610";;;
12;"C3,C2";"0805-NO";2;"0.1uF";;;
13;"U1";"SOIC8_150MIL";1;"CAT24C32";;;
14;"JP2";"2X13_SMT_MALE";1;"CID:2608";;;
15;"U$23";"ADAFRUIT_TEXT_20MM";1;"";;;
16;"IC5";"SOT23";1;"AXP803";;;
17;"D1";"SOD-323";1;"1n4148";;;
18;"Q4";"SOT23-WIDE";1;"BSS138";;;
19;"RPI1";"PI_HAT_NOSLOTS";1;"RASPBERRYPI_BPLUS_HATNOSLOTS";;;
20;"SW5,SW4,SW2,SW1,SW3";"TACT_PANA-EVQ";5;"";;;
21;"U$2";"TFT_2.4IN_240X320_50PIN";1;"DISP_LCD_240X320_50PIN-2.4IN";;;
