"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"R5,R7,R2,R4";"0805-NO";4;"10K";;;
2;"U$16,U$15";"FIDUCIAL_1MM";2;"FIDUCIAL";;;
3;"U$12,U$11,U$14,U$13";"MOUNTINGHOLE_2.0_PLATED";4;"MOUNTINGHOLE2.0";;;
4;"R3,R6";"_0805MP";2;"10K";;;
5;"Q1,Q2";"SOT23";2;"BSS138";;;
6;"U$3";"SYMBOL_GYROXYZ_10MM";1;"";;;
7;"JP1";"1X09_ROUND_76";1;"";;;
8;"D1";"SOD-323F";1;"1N4148";;;
9;"C5,C3";"0805-NO";2;"10uF";;;
10;"IC1";"SOT23-5L";1;"MIC5225-3.3";;;
11;"C4,C1";"0805-NO";2;"0.1uF";;;
12;"IC2";"L3GD20H_LGA16L";1;"LGD20H";;;
13;"U$10";"ADAFRUIT_TEXT_20MM";1;"";;;
