"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"X2";"JSTPH4";1;"STEMMA_I2C_RASMT";;;
2;"IC2";"QFN24_4MM";1;"ATSAMD09D14A-MU";;;
3;"D15,D11,D3,D7,D1,D4,D6,D5,D8,D2,D9,D10,D16,D12,D13,D14";"SOD-323";16;"1N4148";;;
4;"TP9,TP24,TP7,TP8,TP10,TP14,TP12,TP11,TP13";"TESTPOINT_ROUND_1.5MM";9;"";;;
5;"@HOLE1,@HOLE2,@HOLE15,@HOLE14,@HOLE3,@HOLE12,@HOLE5,@HOLE11,@HOLE0,@HOLE8,@HOLE4,@HOLE9,@HOLE6,@HOLE10,@HOLE7,@HOLE13";"";16;"";;;
6;"C7";"0603-NO";1;"1uF";;;
7;"SJ1,SJ9,SJ2,SJ3,SJ8";"SOLDERJUMPER_ARROW_NOPASTE";5;"";;;
8;"FID3,FID2,FID1,FID4,FID5,FID6";"FIDUCIAL_1MM";6;"FIDUCIAL_1MM";;;
9;"JP3,JP1,JP2,JP4";"5P_EDGECONNECT";4;"";;;
10;"R3";"0603-NO";1;"10k";;;
11;"Q1,Q2";"SOT23-WIDE";2;"BSS138";;;
12;"U$14";"SEESAW_LOGO";1;"";;;
13;"R5,R8,R6,R4,R7";"0603-NO";5;"10K";;;
14;"U2";"SOT23-5";1;"AP2112-3.3";;;
15;"TP6,TP5";"TESTPOINT_ROUND_2MM";2;"";;;
16;"U$3";"ADAFRUIT_TEXT_20MM";1;"";;;
17;"SJ4";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";1;"";;;
18;"C4,C3,C2,C1";"0805-NO";4;"10u";;;
19;"IC3";"SOT23-5";1;"74AHCT1G125DBV";;;
20;"C8";"0805-NO";1;"10µF";;;
21;"U$19";"PCBFEAT-REV-040";1;"";;;
22;"U$23,U$27,U$26,U$29,U$12,U$4,U$9,U$25,U$7,U$8,U$6,U$10,U$24,U$28,U$5,U$11";"ELAST_PAD_SQUARE_10MM_4X4WIDE";16;"ELAST_10X10";;;
23;"TP4,TP2,TP3,TP1";"TESTPOINT_SMT";4;"";;;
24;"LED12,LED10,LED14,LED1,LED16,LED3,LED2,LED9,LED5,LED15,LED7,LED6,LED8,LED4,LED13,LED11";"LED3535";16;"WS2812B3535";;;
25;"U$2,U$1";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
