"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C16";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C18";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C20";"1uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"D1";"MM3Z24VT1G";"DIODESMA";"SMADIODE";"Diode";"";
"D2";"MBR0540";"DIODESOD-123";"SOD-123";"Diode";"";
"GPIO5";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO6";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO12";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO13";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO16";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO19";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO20";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO21";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO26";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"IC5";"AXP803";"AXP083-SAG";"SOT23";"";"";
"JP1";"";"HEADER-2X13-SMT";"2X13_SMT_MALE";"";"";
"L1";"10uH 1007";"INDUCTOR";"INDUCTOR_1007";"Inductors";"";
"R1";"12Ω";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R3";"12";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R4";"12";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R6";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R7";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R8";"DNP";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R9";"1K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R10";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R11";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R12";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R13";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R14";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"RPI1";"RASPBERRYPI_BPLUS_SMT";"RASPBERRYPI_BPLUS_SMT";"RASPBERRYPI_BPLUS_SHIELD_SMT";"";"";
"SJ1";"WP";"SOLDERJUMPER_CLOSED";"SOLDERJUMPER_CLOSEDWIRE";"Solder Jumper - Closed";"";
"SJ2";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"U$10";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$11";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$15";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$16";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$17";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$18";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$20";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U1";"CAT24C32";"EEPROM_I2C_SOIC8_GENERIC";"SOIC8_150MIL";"Note: The same pinout is used for many I2C EEPROMs in SOIC8(150mil) from a variety of manufacturers and in various sizes.";"";
"U2";"STMPE610";"STMPE610";"QFN16_3MM";"STMPE610 - 12-Bit Touch Screen Controller";"";
"U3";"FAN5333BSX";"FAN5331";"SOT23-5@1";"FAN5331 - LED/OLED 20V Boost Converter";"";
"X1";"";"DISP_LCD_3.5IN_320X480_50PIN";"TFT_3.5IN_320X480_50PIN";"DT350HV15-T - 3.5" 320x480 TFT Display, 50 Pin Connector";"";
