"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"RST0";"TP16R";1;"RST";;;
2;"U1";"SOT23-5";1;"AP2112K-3.3";;;
3;"C4,C5";"0603-NO";2;"1uF";;;
4;"RESET0";"BTN_KMR2_4.6X2.8";1;"KMR2";;;
5;"FID2,FID1";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
6;"SWC0";"TP15R";1;"SWC";;;
7;"SWD0";"TP15R";1;"SWD";;;
8;"U$6";"ADAFRUIT_9MM";1;"";;;
9;"C8,C3";"0805-NO";2;"10uF";;;
10;"U$8";"PCBFEAT-REV-040";1;"";;;
11;"IC3";"QFN32_5MM";1;"ATSAMD21E";;;
12;"CN1";"USBA_PCB";1;"";;;
13;"SW1";"KAILH_BOX_MX_NOSTABILIZERS";1;"MX";;;
14;"LED1";"NEO3535_REVERSE";1;"WS2812B_SK6812E";;;
