"Part";"Value";"Device";"Package";"Description";"";
"$0000003";"LOGO-LPLPA";"LOGO-LPLPA";"LOGO-LPA";"";"";
"C1";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"C2";"47uF";"CAP_POL3528";"EIA3528";"Capacitor Polarized";"";
"C3";"1.0uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"C4";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"D1";"Status";"LED0603";"LED-0603";"LEDs";"";
"GND";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"JP1";"";"ARDUINO_SERIAL_PROGRAMSMD";"1X06-SMD";"";"";
"JP3";"AVR_SPI_PRG_6NS";"AVR_SPI_PRG_6NS";"2X3-NS";"AVR ISP 6 Pin";"";
"R1";"10K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R2";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"S1";"";"TAC_SWITCHSMD";"TACTILE_SWITCH_SMD";"Momentary Switch";"";
"U$1";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$2";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$3";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$4";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$5";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$6";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$7";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$8";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$9";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$10";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$11";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$12";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$13";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$14";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$15";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$16";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$17";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$18";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$19";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$20";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U$21";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";
"U1";"ATMEGA168";"ATMEGA168";"TQFP32-08";"";"";
"Y1";"RESONATORSMD";"RESONATORSMD";"RESONATOR-SMD";"Resonator";"";
