"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C5";"1206";1;"4.7uF/16V";;;
2;"R3,R7,R8,R5,R4,R6,R2";"0603-RES";7;"10K";;;
3;"C2,C3";"0805";2;"1uF X5R";;;
4;"@HOLE0,@HOLE2,@HOLE3,@HOLE1";"";4;"";;;
5;"FRAME2,FRAME1";"CREATIVE_COMMONS";2;"FRAME-LETTER";;;
6;"S2";"TACTILE_SWITCH_TALL";1;"Button B";;;
7;"JP1";"1X02";1;"M02PTH";;;
8;"S3";"JOYSTICK_MINI";1;"";;;
9;"OLED1";"OLED-0.66-64X48";1;"OLED0.66";;;
10;"S1";"TACTILE_SWITCH_TALL";1;"Button A";;;
11;"R1";"0603-RES";1;"390k";;;
12;"C1";"0805";1;"2.2uF";;;
13;"FID4,FID2,FID1,FID3";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
14;"C4,C6";"0603-CAP";2;"1uF";;;
15;"SJ8,SJ1,SJ3,SJ5,SJ4,SJ6,SJ7";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";7;"";;;
16;"LOGO3";"SFE_LOGO_NAME_FLAME_.1";1;"SFE_LOGO_NAME_FLAME.1_INCH";;;
17;"SJ2";"PAD-JUMPER-3-2OF3_NC_BY_TRACE_YES_SILK_FULL_BOX";1;"CS_SEL";;;
18;"LOGO2";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
19;"J1";"EDISON_DAUGHTER";1;"EDISON_CONNECTOR_FULLMOUNTING_HOLES";;;
