"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U$2";"130";1;"";;;
2;"C9,C8";"0603";2;"1.0uF";;;
3;"U$1";"3V316";1;"";;;
4;"U$6";"PWR27";1;"";;;
5;"D4,D3";"SOD-323";2;"1A/23V/620mV";;;
6;"U$4";"ON1";1;"";;;
7;"C4,C1";"0603";2;"10uF";;;
8;"C7,C3";"0603";2;"15pF";;;
9;"J2,J13";"1X12_NO_SILK";2;"";;;
10;"U$39";"51";1;"";;;
11;"U$5";"CHG26";1;"";;;
12;"FD1,FD2,FD3,FD4";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
13;"U$27";"VIN19";1;"";;;
14;"D6";"LED-0603";1;"RED";;;
15;"J5,J12,J4,J14";"1X02_NO_SILK";4;"";;;
16;"D1";"LED-0603";1;"BLUE";;;
17;"S2";"SWITCH_SPST_SMD_A";1;"";;;
18;"C5,C6";"0603";2;"4.7uF";;;
19;"U$44";"225";1;"";;;
20;"R7,R4";"0603";2;"10k";;;
21;"U$34";"315";1;"";;;
22;"U$38";"108";1;"";;;
23;"D2";"LED-0603";1;"Yellow";;;
24;"J3";"1X04_1MM_RA";1;"";;;
25;"U$3";"RST19";1;"";;;
26;"S3";"TACTILE_SWITCH_SMD_RIGHT_ANGLE";1;"BOOTLOAD";;;
27;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
28;"J7,J9";"1X07_NO_SILK";2;"";;;
29;"R2,R1";"0603";2;"27";;;
30;"U$47";"203";1;"";;;
31;"R6,R10,R3";"0603";3;"1k";;;
32;"U$50";"170";1;"";;;
33;"U$28";"70";1;"";;;
34;"J1";"JST-2-SMD";1;"";;;
35;"U$46";"214";1;"";;;
36;"U$37";"293";1;"";;;
37;"J6";"USB-MICROB-PTH-MILL";1;"";;;
38;"U$31";"27";1;"";;;
39;"U$42";"236";1;"";;;
40;"U$48";"192";1;"";;;
41;"U$40";"40";1;"";;;
42;"U1";"MDBT50Q";1;"MDBT50Q";;;
43;"U$7";"GND17";1;"";;;
44;"U$58";"OFF2";1;"";;;
45;"U$41";"97";1;"";;;
46;"Y1";"CRYSTAL-SMD-3.2X1.5MM";1;"32.768kHz";;;
47;"U$8";"QWIIC#LOGO#JPG";1;"";;;
48;"R5";"0603";1;"2.0k";;;
49;"R9,R8";"0603";2;"2.2k";;;
50;"U2";"SOT23-5";1;"MCP73831";;;
51;"U$49";"151";1;"";;;
52;"C2";"0603";1;"0.1uF";;;
53;"U3";"SOT23-5";1;"3.3V";;;
54;"U$51";"RST1";1;"";;;
55;"S1";"TACTILE_SWITCH_SMD_RIGHT_ANGLE";1;"RESET";;;
56;"U$32";"36";1;"";;;
57;"U$36";"301";1;"";;;
58;"U$25";"1713";1;"";;;
59;"U$45";"221";1;"";;;
60;"U$33";"SWD0";1;"";;;
61;"LOGO2";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
62;"U$35";"300";1;"";;;
63;"U$29";"NRF52840_MINI_BREAKOUT0";1;"";;;
64;"U$15";"521";1;"";;;
65;"J8";"2X5-PTH-1.27MM";1;"CORTEX_DEBUG_PTH";;;
66;"C10,C11";"0603";2;"DNP";;;
67;"U$9";"20";1;"";;;
68;"U$11";"292";1;"";;;
69;"U$30";"GND6";1;"";;;
70;"U$18";"#RST6";1;"";;;
71;"U$57";"CLK1";1;"";;;
72;"U$16";"421";1;"";;;
73;"U$22";"916";1;"";;;
74;"U$12";"313";1;"";;;
75;"U$53";"232";1;"";;;
76;"U$54";"SCL#114";1;"";;;
77;"U$21";"1022";1;"";;;
78;"U$55";"SDA#83";1;"";;;
79;"U$10";"31";1;"";;;
80;"U$23";"2111";1;"";;;
81;"U$17";"HTTP###SFE#IO#T8200";1;"";;;
82;"LOGO1";"SFE_LOGO_NAME_.2";1;"SFE_LOGO_NAME.2_INCH";;;
83;"U$26";"1522";1;"";;;
84;"U$19";"GND7";1;"";;;
85;"U$13";"3V30";1;"";;;
86;"U$52";"ANALOG2";1;"";;;
87;"U$14";"285";1;"";;;
88;"U$43";"200";1;"";;;
89;"U$24";"1912";1;"";;;
90;"U$56";"IO2";1;"";;;
91;"U$20";"VIN8";1;"";;;
