"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"Q2";"SOT363";1;"BSS138";;;
2;"C2,C3,C4";"0805-NO";3;"10uF";;;
3;"CONN4,CONN3";"JST_SH4";2;"STEMMA_I2C_QT";;;
4;"R1";"0603-NO";1;"10K";;;
5;"U$19,U$21,U$17,U$1";"MOUNTINGHOLE_3.0_PLATEDTHIN";4;"MOUNTINGHOLE3.0THIN";;;
6;"X1";"SCD41";1;"SCD-41";;;
7;"C5,C1";"0603-NO";2;"0.1uF";;;
8;"SJ3";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
9;"R3";"RESPACK_4X0603";1;"10K";;;
10;"U2";"SOT23-5";1;"AP2112K-3.3";;;
11;"U$22";"ADAFRUIT_3.5MM";1;"";;;
12;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
13;"FID3,FID4";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
14;"JP2";"1X05_ROUND_76";1;"";;;
15;"U$30,U$31";"STEMMAQT";2;"";;;
16;"SJ1,SJ2";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";2;"";;;
17;"U$25";"PCBFEAT-REV-040";1;"";;;
