"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"UNK3VON0,UNK5VON0";"CHIPLED_0805_NOOUTLINE";2;"GREEN";;;
2;"R7,R5,R2,R6,R15,R1";"0603-NO";6;"10K";;;
3;"C1,C18,C2,C7,C20,C3,C4,C19";"0805-NO";8;"10uF";;;
4;"FID1,FID2,FID4,FID3";"FIDUCIAL_1MM";4;"FIDUCIAL_1MM";;;
5;"C8,C15,C10,C6,C16,C14,C11";"0603-NO";7;".1u";;;
6;"TP2,TP1";"SMT_NUT_3MM";2;"SEWTAP_SMTNUTM3";;;
7;"UP0,DOWN0,RST0";"SPST_TACTILE_RA";3;"TL3330AF260QG";;;
8;"U$44";"PCBFEAT-REV-040";1;"";;;
9;"L0";"CHIPLED_0603_NOOUTLINE";1;"RED";;;
10;"C17,C13,C5";"0603-NO";3;"0.1uF";;;
11;"PC2";"PANASONIC_D";1;"47uF+/6.3V+";;;
12;"JP1";"1X11_ROUND";1;"";;;
13;"R9,R4";"0603-NO";2;"1K";;;
14;"R10";"RESPACK_4X0603";1;"5.1K";;;
15;"R8,R3";"0603-NO";2;"5.1K";;;
16;"U2";"SOT23-DBV";1;"AP2112K-3.3";;;
17;"LED1";"LED3535";1;"WS2812B3535";;;
18;"U3";"SOIC8_208MIL";1;"GD25Q16";;;
19;"U1,U5";"TSSOP20";2;"74AHCT245";;;
20;"X1";"2X08_SMTTHM_RGBMATRIX";1;"RGBMATRIX_THMSMT";;;
21;"X6";"WROOM32";1;"ESP32_WROOM32";;;
22;"C9";"0603-NO";1;"1uF";;;
23;"SJ1,SJ2";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";2;"";;;
24;"U4";"LGA16_3X3MM";1;"LIS3DHTR";;;
25;"X5";"USB_C_CUSB31-CFM2AX-01-X";1;"USB TYPE C";;;
26;"U$1";"PQFN64-1";1;"ATSAMD51J19";;;
27;"SENSE0";"JSTPH3";1;"JST PH 3";;;
28;"D2";"SOD-323";1;"3.6V";;;
29;"U$45";"MATRIXPORTAL_TOP";1;"";;;
30;"CONN1";"JST_SH4";1;"STEMMA_I2C_QT";;;
31;"U$41";"MATRIXPORTAL_BOT";1;"";;;
