"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"RPI1";"RASPBERRYPI_2X3_THMSMT";1;"RASPBERRYPI_2X3";;;
2;"U$1";"ADAFRUIT_2.5MM";1;"";;;
3;"U$4";"MOUNTINGHOLE_3.0_PLATEDTHIN";1;"MOUNTINGHOLE3.0THIN";;;
4;"LCD1";"UG-2832HSWEG02_WRAPUNDER";1;"OLED 128x32";;;
5;"IC5";"SOT23";1;"APX803";;;
6;"C2,C3";"0805-NO";2;"1uF";;;
7;"C4,C5,C6";"0805-NO";3;"10uF";;;
8;"FID4,FID3";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
9;"U$8";"ADAFRUIT_TEXT_20MM";1;"";;;
10;"U$3";"PCBFEAT-REV-040";1;"";;;
11;"R3";"0805-NO";1;"390K";;;
12;"R2";"0805-NO";1;"10K";;;
